383	4	4	0	5.33513	某天_r
384	4	3	1	5.33513	林子里_nr
385	3	1	2	5.33513	极短_a
386	3	1	2	5.33513	板着脸_n
387	4	2	2	5.33513	松手_n
388	3	1	2	5.33513	松懈_a
389	3	2	1	5.33513	松动_a
390	3	3	0	5.33513	杭得茶_nr
391	7	6	1	5.33513	杭天醉_nr
392	4	2	2	5.33513	杨真_nr
393	82	73	9	5.33513	来得_v
394	4	2	2	5.33513	束手无策_i
395	6	5	1	5.33513	杜瓦尔_nr
396	3	3	0	5.33513	李士群_nr
397	5	4	1	5.33513	机枪_n
398	4	3	1	5.33513	木屋_n
399	3	1	2	5.33513	朝向_n
400	3	1	2	5.33513	朗声_v
401	3	1	2	5.33513	有神_n
402	3	2	1	5.33513	有利可图_l
403	5	4	1	5.33513	最小_a
404	3	1	2	5.33513	曼哈顿_ns
405	5	2	3	5.33513	暴雨_n
406	6	0	6	5.33513	暴怒_v
407	4	3	1	5.33513	暗中_d
408	3	3	0	5.33513	晕乎乎_z
409	3	0	3	5.33513	昏厥_v
410	3	2	1	5.33513	明智_nr
411	3	2	1	5.33513	时高时低_n
412	3	1	2	5.33513	时速_n
413	3	3	0	5.33513	时会_n
414	3	2	1	5.33513	时不时_d
415	4	1	3	5.33513	无边无际_l
416	3	2	1	5.33513	无所事事_i
417	3	1	2	5.33513	文学_n
418	3	2	1	5.33513	整条_m
419	3	1	2	5.33513	整个儿_m
420	4	2	2	5.33513	敲击_v
421	3	3	0	5.33513	数日_m
422	6	2	4	5.33513	故障_n
423	3	2	1	5.33513	故作_n
424	3	0	3	5.33513	攻势_n
425	3	1	2	5.33513	改变方向_i
426	3	2	1	5.33513	收起_v
427	4	4	0	5.33513	收缩_v
428	3	1	2	5.33513	收复_v
429	3	3	0	5.33513	攀援_v
430	3	2	1	5.33513	擦擦_v
431	3	2	1	5.33513	操作_v
432	3	2	1	5.33513	播放_v
433	3	1	2	5.33513	撒娇_v
434	4	3	1	5.33513	摸到_v
435	3	0	3	5.33513	摸出_v
436	3	0	3	5.33513	搬走_v
437	4	2	2	5.33513	搂抱_v
438	3	3	0	5.33513	探身_v
439	3	1	2	5.33513	排列_v
440	3	3	0	5.33513	挖掘_v
441	4	2	2	5.33513	挂断_v
442	3	0	3	5.33513	拿定主意_n
443	4	0	4	5.33513	拦腰_v
444	3	2	1	5.33513	拐杖_n
445	3	1	2	5.33513	拉长_v
446	3	3	0	5.33513	拉尔夫_nrt
447	3	2	1	5.33513	拉姆_nrt
448	3	2	1	5.33513	拉动_v
449	3	1	2	5.33513	抽噎_v
450	3	0	3	5.33513	抽动_v
451	3	1	2	5.33513	抱头_v
452	3	2	1	5.33513	投奔_v
453	3	2	1	5.33513	抓门_v
454	3	2	1	5.33513	扮演_v
455	8	0	8	5.33513	扭头_v
456	3	0	3	5.33513	扬声器_nz
457	5	1	4	5.33513	手足无措_i
458	3	2	1	5.33513	手提包_n
459	3	1	2	5.33513	扈从_n
460	3	2	1	5.33513	所及_c
461	3	2	1	5.33513	戴眼镜_nr
462	3	0	3	5.33513	战马_n
463	3	3	0	5.33513	戒备_n
464	4	1	3	5.33513	懵_v
465	3	2	1	5.33513	慢下来_d
466	3	1	2	5.33513	慌里慌张_z
467	3	2	1	5.33513	惶恐不安_i
468	3	3	0	5.33513	惯常_d
469	4	2	2	5.33513	惊扰_v
470	4	3	1	5.33513	悠闲地_z
471	3	1	2	5.33513	悠扬_a
472	3	2	1	5.33513	悠悠_z
473	3	2	1	5.33513	恼_v
474	4	1	3	5.33513	恶梦_n
475	5	4	1	5.33513	恩人_nrt
476	3	0	3	5.33513	怪念头_n
477	3	0	3	5.33513	心酸_n
478	11	10	1	5.33513	心脏病_n
479	3	2	1	5.33513	心田_n
480	3	2	1	5.33513	心满意足_i
481	4	2	2	5.33513	心事重重_i
482	3	1	2	5.33513	德语_nz
483	3	1	2	5.33513	很难说_l
484	3	0	3	5.33513	当头一棒_i
485	4	2	2	5.33513	张义民_nr
486	9	3	6	5.33513	异乎寻常_i
487	8	5	3	5.33513	开朗_ns
488	5	4	1	5.33513	带上_v
489	3	1	2	5.33513	帐幕_n
490	6	3	3	5.33513	希尔_nrt
491	3	3	0	5.33513	布景_n
492	3	2	1	5.33513	市集_n
493	7	4	3	5.33513	市子_n
494	3	0	3	5.33513	市中心_n
495	3	2	1	5.33513	巷口_s
496	3	2	1	5.33513	巫师_nr
497	3	2	1	5.33513	工程_n
498	3	0	3	5.33513	山脚下_s
499	4	4	0	5.33513	山巅_n
500	3	1	2	5.33513	局长_n
501	3	3	0	5.33513	尾声_n
502	3	0	3	5.33513	尖刻_a
503	3	2	1	5.33513	小蒙蒙_nr
504	3	3	0	5.33513	小学_n
505	4	1	3	5.33513	对视_v
506	3	1	2	5.33513	对抗_v
507	4	2	2	5.33513	密斯_ns
508	3	2	1	5.33513	宽广_a
509	5	1	4	5.33513	容光焕发_i
510	3	2	1	5.33513	家禽_n
511	8	5	3	5.33513	宴会_n
512	3	1	2	5.33513	宠爱_v
513	3	2	1	5.33513	安琪_nr
514	3	2	1	5.33513	安定_v
515	3	2	1	5.33513	守城_n
516	4	2	2	5.33513	字眼_n
517	3	2	1	5.33513	嫂_n
518	3	2	1	5.33513	妻_ng
519	3	3	0	5.33513	女兵_n
520	4	4	0	5.33513	奥菲利_nr
521	4	2	2	5.33513	奥斯卡_nr
522	3	1	2	5.33513	奥古斯特_nrt
523	3	3	0	5.33513	奇遇_n
524	4	3	1	5.33513	奇怪的是_i
525	3	0	3	5.33513	失魂落魄_i
526	3	1	2	5.33513	失言_v
527	3	1	2	5.33513	失掉_v
528	4	2	2	5.33513	天鹅_nz
529	3	2	1	5.33513	天明_nz
530	5	1	4	5.33513	天上掉_i
531	3	1	2	5.33513	大本营_n
532	4	0	4	5.33513	大发_nz
533	7	5	2	5.33513	大军_n
534	4	3	1	5.33513	夏洛蒂_nr
535	4	2	2	5.33513	复仇_v
536	3	1	2	5.33513	声息_n
537	3	3	0	5.33513	增强_v
538	3	1	2	5.33513	塑料袋_n
539	5	4	1	5.33513	埃德加_nr
540	3	1	2	5.33513	坠入_v
541	5	5	0	5.33513	坐立不安_i
542	3	3	0	5.33513	坐牢_v
543	3	2	1	5.33513	地被_n
544	3	0	3	5.33513	地望_n
545	4	3	1	5.33513	地图_n
546	6	2	4	5.33513	国庆_t
547	3	2	1	5.33513	因素_n
548	5	3	2	5.33513	回转_v
549	3	2	1	5.33513	四散_j
550	5	1	4	5.33513	嚎叫_v
551	7	3	4	5.33513	嘿_e
552	6	4	2	5.33513	嘶叫_v
553	5	2	3	5.33513	嘎吱_o
554	3	1	2	5.33513	嘈杂声_z
555	4	0	4	5.33513	嗵_o
556	5	2	3	5.33513	嗓子眼_n
557	4	1	3	5.33513	喷嚏_v
558	3	1	2	5.33513	啜泣声_n
559	5	1	4	5.33513	哭泣声_i
560	6	4	2	5.33513	哗哗_v
561	13	5	8	5.33513	哈哈大笑_l
562	3	1	2	5.33513	咽下_n
563	4	3	1	5.33513	咱家_r
564	6	2	4	5.33513	咧开_v
565	3	0	3	5.33513	咔嗒_o
566	4	1	3	5.33513	和谐_a
567	4	4	0	5.33513	和煦_nr
568	4	2	2	5.33513	咆哮起来_l
569	4	2	2	5.33513	咆哮声_l
570	4	1	3	5.33513	呼救_v
571	3	3	0	5.33513	呆坐_v
572	7	2	5	5.33513	吱吱_o
573	3	1	2	5.33513	含笑_v
574	4	0	4	5.33513	吞吞吐吐_i
575	4	1	3	5.33513	吓一跳_v
576	3	1	2	5.33513	后门_n
577	3	3	0	5.33513	后脑勺_n
578	4	1	3	5.33513	后头_n
579	3	1	2	5.33513	后台_n
580	3	1	2	5.33513	叽叽喳喳_o
581	3	1	2	5.33513	司令员_n
582	4	0	4	5.33513	号角声_n
583	3	1	2	5.33513	可怖_a
584	3	1	2	5.33513	召见_v
585	8	3	5	5.33513	叫醒_v
586	3	1	2	5.33513	口吃_n
587	3	0	3	5.33513	变黑_v
588	4	0	4	5.33513	变脸_v
589	3	0	3	5.33513	变粗_n
590	9	0	9	5.33513	变卦_v
591	3	0	3	5.33513	变冷_vn
592	5	1	4	5.33513	变为_v
593	4	1	3	5.33513	发难_v
594	3	0	3	5.33513	发话_v
595	3	2	1	5.33513	发观_v
596	3	0	3	5.33513	发自_v
597	3	2	1	5.33513	发笑_vn
598	6	2	4	5.33513	发生变化_l
599	13	2	11	5.33513	发怒_v
600	4	0	4	5.33513	双_m
601	4	2	2	5.33513	友好_a
602	5	2	3	5.33513	友善_a
603	3	0	3	5.33513	原形毕露_i
604	3	0	3	5.33513	即刻_d
605	3	0	3	5.33513	占满_v
606	3	1	2	5.33513	博尔德_nr
607	6	2	4	5.33513	南边_f
608	3	2	1	5.33513	南条_ns
609	4	1	3	5.33513	半空中_l
610	6	4	2	5.33513	半夜里_t
611	4	3	1	5.33513	午后_t
612	8	0	8	5.33513	升高_v
613	6	4	2	5.33513	十二岁_m
614	3	0	3	5.33513	化作_n
615	3	0	3	5.33513	勒马_nrt
616	3	1	2	5.33513	勋爵_n
617	3	0	3	5.33513	勃发_nz
618	3	1	2	5.33513	加纳_v
619	3	0	3	5.33513	加快脚步_i
620	4	0	4	5.33513	剧痛_n
621	3	1	2	5.33513	剥去_v
622	3	2	1	5.33513	前往_t
623	3	0	3	5.33513	前后左右_l
624	3	2	1	5.33513	刺来_v
625	3	0	3	5.33513	刮进_v
626	17	2	15	5.33513	刮起_v
627	5	0	5	5.33513	刮来_v
628	3	3	0	5.33513	刘絮云_nr
629	3	1	2	5.33513	分解_v
630	3	3	0	5.33513	刀锋_n
631	7	4	3	5.33513	出面_n
632	3	3	0	5.33513	出身_v
633	4	0	4	5.33513	出击_v
634	7	2	5	5.33513	出乎意料_l
635	3	3	0	5.33513	凤喜_nr
636	3	1	2	5.33513	几道_m
637	4	3	1	5.33513	凝聚_v
638	3	1	2	5.33513	凝结_v
639	4	0	4	5.33513	凑近_v
640	4	0	4	5.33513	减速_v
641	5	3	2	5.33513	减轻_v
642	3	1	2	5.33513	凌辱_nr
