Rank by t,Freq,Freq(L),Freq(R),t值,搭配词
3224,3,1,2,1.588999,浓烟/n
3225,3,3,0,1.588999,顶上/f
3226,3,2,1,1.588999,难以置信/i
3227,3,1,2,1.588999,事物/n
3228,3,3,0,1.588999,小事/n
3229,3,1,2,1.588999,强盗/n
3230,3,1,2,1.588999,厌倦/v
3231,3,3,0,1.588999,谢元嵩/nr
3232,3,0,3,1.588999,林子/nr
3233,3,2,1,1.588999,此事/r
3234,3,0,3,1.588999,发表/v
3235,4,0,4,1.578787,至少/d
3236,4,3,1,1.578787,满/a
3237,3,2,1,1.574694,绕过/v
3238,3,2,1,1.574694,溜/v
3239,3,3,0,1.574694,女郎/n
3240,3,3,0,1.574694,结局/n
3241,3,1,2,1.574694,原先/d
3242,3,1,2,1.574694,下腰/v
3243,3,2,1,1.574694,女主人/n
3244,3,2,1,1.574694,蒂尔/nrt
3245,3,2,1,1.574694,内容/n
3246,3,2,1,1.574694,默斯/nrt
3247,3,3,0,1.574694,汤姆/nr
3248,3,3,0,1.574694,香烟/n
3249,3,3,0,1.574694,肌肉/n
3250,3,2,1,1.574694,10/m
3251,3,1,2,1.574694,雨点/n
3252,3,3,0,1.574694,大黑/ns
3253,3,3,0,1.574694,那日/r
3254,3,3,0,1.574694,老头儿/n
3255,3,3,0,1.574694,通知/v
3256,3,1,2,1.574694,全然/ad
3257,3,1,2,1.574694,举止/v
3258,3,1,2,1.574694,甜蜜/a
3259,3,0,3,1.574694,睡眠/v
3260,3,1,2,1.574694,感激/v
3261,3,0,3,1.574694,不在乎/i
3262,3,1,2,1.574694,船只/n
3263,3,3,0,1.574694,帐篷/n
3264,3,2,1,1.574694,人间/n
3265,3,2,1,1.574694,汗/n
3266,3,2,1,1.574694,斯特/nrt
3267,3,2,1,1.574694,骄傲/a
3268,3,3,0,1.574694,刘荃/nr
3269,3,3,0,1.574694,乳房/n
3270,3,2,1,1.574694,这般/r
3271,3,2,1,1.574694,透/v
3272,3,3,0,1.574694,感兴趣/n
3273,3,3,0,1.574694,写作/v
3274,3,1,2,1.574694,占/v
3275,3,3,0,1.574694,错/v
3276,3,1,2,1.574694,抢/v
3277,3,2,1,1.574694,有趣/a
3278,3,2,1,1.574694,艺术/n
3279,3,2,1,1.574694,军/n
3280,3,3,0,1.574694,姨妈/n
3281,3,3,0,1.574694,伊万/nrt
3282,3,1,2,1.574694,稳定/a
3283,3,1,2,1.574694,处在/v
3284,3,3,0,1.574694,吃晚饭/l
3285,3,2,1,1.574694,杀人/n
3286,3,2,1,1.574694,流动/vn
3287,5,0,5,1.571225,从来/d
3288,4,2,2,1.566398,杀/v
3289,4,2,2,1.566398,却是/d
3290,4,3,1,1.566398,白/a
3291,3,1,2,1.560389,挨着/v
3292,3,2,1,1.560389,板/ng
3293,3,1,2,1.560389,难过/v
3294,3,0,3,1.560389,南方/f
3295,3,2,1,1.560389,好几个/m
3296,3,3,0,1.560389,亲王/n
3297,3,3,0,1.560389,嘉平/nr
3298,3,0,3,1.560389,目不转睛/i
3299,3,1,2,1.560389,肩/n
3300,3,0,3,1.560389,显示/v
3301,3,3,0,1.560389,处境/n
3302,3,1,2,1.560389,有力/n
3303,3,2,1,1.560389,卡斯/nrt
3304,3,2,1,1.560389,那次/r
3305,3,1,2,1.560389,线/n
3306,3,1,2,1.560389,眉毛/n
3307,3,1,2,1.560389,加上/v
3308,3,1,2,1.560389,一首/m
3309,3,3,0,1.560389,海里/s
3310,3,1,2,1.560389,拜访/v
3311,3,2,1,1.560389,同意/d
3312,3,0,3,1.560389,谈起/v
3313,3,2,1,1.560389,英雄/ns
3314,3,1,2,1.560389,语言/n
3315,3,1,2,1.560389,收/v
3316,3,2,1,1.560389,科/n
3317,3,2,1,1.560389,这条/mq
3318,3,3,0,1.560389,两次/m
3319,3,0,3,1.560389,极大/a
3320,3,0,3,1.560389,涨/v
3321,3,1,2,1.560389,成熟/a
3322,3,3,0,1.560389,新/n
3323,3,3,0,1.560389,残酷/a
3324,3,0,3,1.560389,琴/n
3325,3,2,1,1.560389,扭动/v
3326,3,1,2,1.560389,克制/v
3327,3,1,2,1.560389,上衣/n
3328,3,3,0,1.560389,丽贝卡/nr
3329,3,1,2,1.560389,金色/n
3330,3,0,3,1.560389,涌出/v
3331,3,3,0,1.560389,早餐/n
3332,3,3,0,1.560389,爸/n
3333,3,3,0,1.560389,助手/n
3334,3,2,1,1.560389,波/j
3335,3,2,1,1.560389,游泳/vn
3336,3,0,3,1.560389,组成/v
3337,3,0,3,1.560389,几声/m
3338,3,0,3,1.560389,掉头/v
3339,3,1,2,1.560389,钟声/nr
3340,3,3,0,1.560389,妇人/n
3341,3,1,2,1.560389,骑马/n
3342,3,3,0,1.560389,左/m
3343,3,3,0,1.560389,吴摩西/nr
3344,3,1,2,1.560389,心事/n
3345,3,1,2,1.560389,提高/v
3346,3,3,0,1.560389,两天/m
3347,3,2,1,1.560389,暖和/a
3348,3,1,2,1.560389,柔和/a
3349,3,3,0,1.560389,背影/n
3350,4,3,1,1.554010,怎么回事/l
3351,3,3,0,1.546084,空间/n
3352,3,3,0,1.546084,叙述/v
3353,3,2,1,1.546084,慌/a
3354,3,2,1,1.546084,区/n
3355,3,1,2,1.546084,温/nr
3356,3,0,3,1.546084,斜/v
3357,3,2,1,1.546084,静默/nr
3358,3,0,3,1.546084,怒气/n
3359,3,1,2,1.546084,踢/v
3360,3,2,1,1.546084,一言不发/i
3361,3,0,3,1.546084,送来/v
3362,3,2,1,1.546084,分钟/q
3363,3,2,1,1.546084,号/m
3364,3,1,2,1.546084,好似/v
3365,3,2,1,1.546084,姑妈/n
3366,3,2,1,1.546084,草/n
3367,3,2,1,1.546084,城里/s
3368,3,2,1,1.546084,教/v
3369,3,3,0,1.546084,奥/nr
3370,3,2,1,1.546084,泰山/ns
3371,3,1,2,1.546084,探/v
3372,3,3,0,1.546084,胡/nr
3373,3,0,3,1.546084,胡同/nr
3374,3,1,2,1.546084,逃/v
3375,3,2,1,1.546084,茫茫/z
3376,3,2,1,1.546084,架/q
3377,3,1,2,1.546084,无聊/a
3378,3,2,1,1.546084,群众/n
3379,3,1,2,1.546084,山顶/n
3380,3,2,1,1.546084,夫妇/n
3381,3,2,1,1.546084,敢/v
3382,3,3,0,1.546084,神气/n
3383,3,1,2,1.546084,好多/m
3384,3,0,3,1.546084,叔叔/n
3385,3,2,1,1.546084,羊/n
3386,3,1,2,1.546084,市长/n
3387,3,1,2,1.546084,受伤/v
3388,3,3,0,1.546084,毕业/n
3389,3,3,0,1.546084,栏杆/n
3390,3,3,0,1.531779,一个月/m
3391,3,1,2,1.531779,犯/v
3392,3,2,1,1.531779,害/v
3393,3,2,1,1.531779,怜悯/v
3394,3,3,0,1.531779,美/j
3395,3,2,1,1.531779,目的/n
3396,3,1,2,1.531779,谈论/vn
3397,3,0,3,1.531779,现出/v
3398,3,1,2,1.531779,两条/m
3399,3,1,2,1.531779,疼痛/n
3400,3,2,1,1.531779,神态/n
3401,3,2,1,1.531779,梦想/n
3402,3,2,1,1.531779,觉/v
3403,3,2,1,1.531779,点儿/n
3404,3,3,0,1.531779,纯洁/a
3405,3,1,2,1.531779,一朵/m
3406,3,2,1,1.531779,鱼/n
3407,3,2,1,1.531779,树叶/n
3408,3,3,0,1.531779,分/v
3409,3,1,2,1.531779,形式/n
3410,3,1,2,1.531779,钉/v
3411,3,3,0,1.531779,行走/v
3412,3,2,1,1.531779,赶到/v
3413,3,2,1,1.531779,期待/v
3414,3,2,1,1.531779,克莱德/nr
3415,3,3,0,1.531779,研究/vn
3416,3,3,0,1.531779,堆/v
3417,3,1,2,1.531779,金/nr
3418,3,1,2,1.531779,海滩/ns
3419,4,2,2,1.529232,不行/v
3420,3,3,0,1.517474,阿岛/ns
3421,3,1,2,1.517474,无论如何/l
3422,3,2,1,1.517474,下车/v
3423,3,2,1,1.517474,该死/v
3424,3,3,0,1.517474,[/x
3425,3,2,1,1.517474,折磨/v
3426,3,1,2,1.517474,疲倦/a
3427,3,2,1,1.517474,一处/m
3428,3,2,1,1.517474,老头子/n
3429,3,3,0,1.517474,护士/n
3430,3,1,2,1.517474,演员/n
3431,3,1,2,1.517474,换/v
3432,3,2,1,1.517474,情感/n
3433,3,1,2,1.517474,山坡/ns
3434,3,1,2,1.517474,嫁给/v
3435,3,2,1,1.517474,悲伤/a
3436,3,2,1,1.517474,牛奶/n
3437,3,1,2,1.517474,海上/s
3438,3,1,2,1.517474,老汉/nr
3439,3,3,0,1.517474,主/b
3440,3,3,0,1.517474,亭/ng
3441,3,1,2,1.517474,困惑/a
3442,3,1,2,1.517474,竖起/v
3443,3,2,1,1.517474,海沃德/nr
3444,3,2,1,1.517474,顿/q
3445,3,3,0,1.517474,合适/a
3446,3,2,1,1.517474,困难/an
3447,3,0,3,1.517474,当年/t
3448,5,1,4,1.504741,能够/v
3449,4,2,2,1.504455,扔/v
3450,3,2,1,1.503168,虽说/c
3451,3,0,3,1.503168,敞开/v
3452,3,1,2,1.503168,魔鬼/n
3453,3,1,2,1.503168,仆人/n
3454,3,3,0,1.503168,树木/n
3455,3,0,3,1.503168,依旧/z
3456,3,3,0,1.503168,老婆/n
3457,3,0,3,1.503168,心理/n
3458,3,3,0,1.503168,杀死/v
3459,3,2,1,1.503168,四个/m
3460,3,1,2,1.503168,飞来/v
3461,3,3,0,1.503168,喝酒/v
3462,3,2,1,1.503168,注意力/n
3463,3,2,1,1.503168,道理/n
3464,3,2,1,1.503168,度过/v
3465,3,2,1,1.503168,姿态/n
3466,3,0,3,1.503168,跟/v
3467,3,1,2,1.503168,村子/n
3468,3,0,3,1.503168,挨/v
3469,3,3,0,1.503168,破/v
3470,3,1,2,1.503168,处于/v
3471,4,4,0,1.492067,想象/n
3472,3,3,0,1.488863,不觉/d
3473,3,2,1,1.488863,顺着/p
3474,3,2,1,1.488863,子弹/n
3475,3,3,0,1.488863,钥匙/n
3476,3,1,2,1.488863,接触/v
3477,3,3,0,1.488863,从未/d
3478,3,1,2,1.488863,同情/n
3479,3,1,2,1.488863,大学/n
3480,3,3,0,1.488863,放到/v
3481,3,1,2,1.488863,卷/m
3482,3,2,1,1.488863,商量/n
3483,3,1,2,1.488863,长长的/z
3484,3,3,0,1.488863,经验/n
3485,3,2,1,1.488863,作品/n
3486,3,3,0,1.488863,万一/m
3487,3,3,0,1.488863,格/n
3488,3,1,2,1.488863,可笑/v
3489,3,2,1,1.488863,哈哈/o
3490,3,0,3,1.488863,炮弹/n
3491,3,0,3,1.488863,根据/p
3492,5,3,2,1.482579,到底/d
3493,4,1,3,1.479678,妈/n
3494,4,4,0,1.479678,哩/y
3495,3,1,2,1.474558,恐怕/d
3496,3,2,1,1.474558,台/q
3497,3,2,1,1.474558,接过/c
3498,3,2,1,1.474558,村/n
3499,3,3,0,1.474558,不肯/v
3500,3,1,2,1.474558,种种/q
3501,3,3,0,1.474558,夜晚/t
3502,3,3,0,1.474558,../m
3503,3,1,2,1.474558,彻底/ad
3504,3,0,3,1.474558,形成/v
3505,3,1,2,1.474558,远远/d
3506,3,3,0,1.474558,感谢/v
3507,3,0,3,1.474558,欲望/v
3508,3,1,2,1.474558,正常/d
3509,3,1,2,1.474558,绝对/d
3510,3,0,3,1.474558,责备/n
3511,3,0,3,1.474558,起初/d
3512,3,1,2,1.474558,小说/n
3513,3,1,2,1.474558,以致/c
3514,3,2,1,1.474558,否则/c
3515,3,1,2,1.474558,动静/n
3516,5,3,2,1.471498,别/d
3517,3,1,2,1.460253,一生/m
3518,3,0,3,1.460253,先是/d
3519,3,2,1,1.460253,座位/n
3520,3,1,2,1.460253,小心/n
3521,3,0,3,1.460253,空/n
3522,3,3,0,1.460253,很久/m
3523,3,1,2,1.460253,拉开/v
3524,3,3,0,1.460253,大海/ns
3525,3,3,0,1.460253,懂/v
3526,3,3,0,1.460253,女/n
3527,3,3,0,1.460253,法官/n
3528,3,2,1,1.460253,毕竟/d
3529,3,2,1,1.460253,持续/vd
3530,3,2,1,1.460253,土地/n
3531,3,2,1,1.460253,招呼/v
3532,3,2,1,1.460253,旋转/v
3533,3,1,2,1.460253,帮助/v
3534,6,2,4,1.448079,请/v
3535,3,0,3,1.445948,砰/o
3536,3,3,0,1.445948,半天/m
3537,3,2,1,1.445948,尾巴/n
3538,3,3,0,1.445948,讨论/v
3539,3,2,1,1.445948,朱/nr
3540,3,3,0,1.445948,每次/r
3541,3,1,2,1.445948,人类/n
3542,3,3,0,1.445948,烟/n
3543,3,0,3,1.445948,只得/v
3544,3,2,1,1.445948,亲切/a
3545,3,1,2,1.445948,公路/n
3546,3,1,2,1.445948,尸体/n
3547,3,2,1,1.445948,眉头/n
3548,3,3,0,1.445948,等等/u
3549,3,3,0,1.445948,处理/v
3550,3,1,2,1.445948,热烈/a
3551,4,1,3,1.442512,沿着/p
3552,4,1,3,1.442512,明天/t
3553,3,1,2,1.431643,难受/v
3554,3,2,1,1.431643,交给/v
3555,3,2,1,1.431643,面包/n
3556,3,2,1,1.431643,鬼/n
3557,3,1,2,1.431643,心想/n
3558,3,2,1,1.431643,这天/r
3559,3,1,2,1.431643,包围/v
3560,4,2,2,1.417735,不同/a
3561,4,3,1,1.417735,肯定/v
3562,3,2,1,1.417338,社会/n
3563,3,1,2,1.417338,画/v
3564,3,1,2,1.417338,按照/p
3565,3,0,3,1.417338,跪/v
3566,3,1,2,1.417338,舞台/n
3567,3,1,2,1.417338,沙发/nz
3568,3,2,1,1.417338,阿/j
3569,3,2,1,1.417338,奶奶/n
3570,3,2,1,1.417338,好奇/a
3571,3,0,3,1.403032,指/v
3572,3,2,1,1.403032,封信/nr
3573,3,0,3,1.403032,尽/v
3574,3,1,2,1.403032,差/a
3575,3,3,0,1.403032,道路/n
3576,3,1,2,1.403032,灰色/n
3577,3,2,1,1.403032,连/a
3578,3,1,2,1.403032,来自/v
3579,3,3,0,1.403032,怎/r
3580,3,1,2,1.403032,包/v
3581,3,3,0,1.403032,观察/v
3582,3,0,3,1.403032,扶/v
3583,3,1,2,1.403032,犹豫/a
3584,3,3,0,1.403032,吉/j
3585,3,2,1,1.403032,西/f
3586,3,2,1,1.403032,手上/s
3587,2,1,1,1.396693,可想/v
3588,2,1,1,1.396693,歌厅/n
3589,2,1,1,1.396693,水妖/n
3590,2,1,1,1.396693,请柬/n
3591,2,1,1,1.396693,白雾/n
3592,2,1,1,1.396693,起跑/v
3593,2,1,1,1.396693,撤去/v
3594,2,1,1,1.396693,不为人知/i
3595,4,1,3,1.392958,同样/d
3596,3,2,1,1.388727,大人/n
3597,3,2,1,1.388727,家庭/n
3598,3,1,2,1.388727,惊慌/a
3599,3,3,0,1.388727,混乱/a
3600,5,3,2,1.382853,家/q
3601,2,2,0,1.379173,何丽娜/nr
3602,2,0,2,1.379173,顿住/d
3603,2,0,2,1.379173,叭/o
3604,2,2,0,1.379173,七八天/m
3605,2,0,2,1.379173,妈咪/n
3606,2,0,2,1.379173,农历/n
3607,2,2,0,1.379173,隔阂/n
3608,2,1,1,1.379173,不痛不痒/i
3609,2,0,2,1.379173,死因/n
3610,2,1,1,1.379173,威慑力/n
3611,2,2,0,1.379173,小患/n
3612,2,1,1,1.379173,性情/n
3613,2,0,2,1.379173,喷涌/v
3614,2,2,0,1.379173,黯然伤神/i
3615,2,2,0,1.379173,白牙/ns
3616,2,1,1,1.379173,一大笔/m
3617,2,2,0,1.379173,欢娱/v
3618,2,2,0,1.379173,铠却/n
3619,2,1,1,1.379173,格雷格/nr
3620,2,0,2,1.379173,调到/v
3621,2,0,2,1.379173,迸发/v
3622,2,1,1,1.379173,强劲/a
3623,2,1,1,1.379173,树荫/n
3624,2,0,2,1.379173,冷噤/n
3625,2,2,0,1.379173,攀爬/v
3626,2,0,2,1.379173,静场/n
3627,2,0,2,1.379173,车匪/n
3628,2,0,2,1.379173,急刹车/l
3629,2,0,2,1.379173,棒喝/v
3630,2,2,0,1.379173,寒栗/n
3631,2,0,2,1.379173,放光/v
3632,2,0,2,1.379173,示范/v
3633,2,0,2,1.379173,僵/n
3634,2,2,0,1.379173,搅拌/v
3635,2,1,1,1.379173,融化/vn
3636,2,0,2,1.379173,一劳永逸/nr
3637,2,0,2,1.379173,而为/c
3638,2,1,1,1.379173,毛色/n
3639,2,2,0,1.379173,过度/n
3640,2,1,1,1.379173,怪病/n
3641,2,2,0,1.379173,冒失鬼/i
3642,2,2,0,1.379173,转航/v
3643,2,1,1,1.379173,恩/n
3644,2,1,1,1.379173,长鸣/nrt
3645,2,2,0,1.379173,缓步/d
3646,2,2,0,1.379173,怎么着/r
3647,2,2,0,1.379173,教主/n
3648,2,2,0,1.379173,为过/p
3649,2,0,2,1.379173,拍桌子/n
3650,2,1,1,1.379173,召开/v
3651,2,2,0,1.379173,上场/n
3652,2,0,2,1.379173,令人窒息/vn
3653,2,1,1,1.379173,白莲/nr
3654,2,0,2,1.379173,边厢/n
3655,2,2,0,1.379173,乔达诺/nr
3656,2,0,2,1.379173,偏向/n
3657,2,0,2,1.379173,挣开/v
3658,2,2,0,1.379173,锋/nr
3659,2,2,0,1.379173,johnny/eng
3660,2,0,2,1.379173,幅度/n
3661,2,2,0,1.379173,拉比/j
3662,2,1,1,1.379173,于是乎/c
3663,2,2,0,1.379173,本杰明/nr
3664,2,2,0,1.379173,怎地/r
3665,2,0,2,1.379173,昏眩/v
3666,2,0,2,1.379173,紧缩/v
3667,2,2,0,1.379173,合作/vn
3668,2,1,1,1.379173,光辉灿烂/i
3669,2,1,1,1.379173,加宽/v
3670,2,0,2,1.379173,下坠/v
3671,2,0,2,1.379173,下岗/v
3672,2,2,0,1.379173,胡秉寰/nrfg
3673,2,0,2,1.379173,倾盆/n
3674,2,1,1,1.379173,往下走/v
3675,2,2,0,1.379173,九月初/t
3676,2,1,1,1.379173,阿光/nr
3677,2,2,0,1.379173,巴里/ns
3678,2,0,2,1.379173,开腔/n
3679,2,2,0,1.379173,高中毕业/nr
3680,2,2,0,1.379173,肥皂泡/n
3681,2,1,1,1.379173,变换/v
3682,2,1,1,1.379173,工兵/n
3683,2,2,0,1.379173,七十岁/m
3684,2,0,2,1.379173,不跟人/n
3685,2,1,1,1.379173,自由主义/n
3686,2,0,2,1.379173,独立自主/i
3687,2,0,2,1.379173,埃雷拉/nrt
3688,2,2,0,1.379173,欠妥/v
3689,2,1,1,1.379173,家/s
3690,2,2,0,1.379173,司法官员/n
3691,2,0,2,1.379173,科朗坦/nr
3692,2,1,1,1.379173,丢开/v
3693,2,0,2,1.379173,掩面/n
3694,2,0,2,1.379173,两盏/m
3695,2,0,2,1.379173,一软/a
3696,2,1,1,1.379173,中指/j
3697,2,0,2,1.379173,了话/v
3698,2,1,1,1.379173,利奥/nrt
3699,2,1,1,1.379173,止/v
3700,2,1,1,1.379173,执政府/n
3701,2,1,1,1.379173,竹竿/n
3702,2,1,1,1.379173,临阵脱逃/i
3703,2,0,2,1.379173,为之一变/i
3704,2,1,1,1.379173,鼻梁/n
3705,2,2,0,1.379173,膳食/n
3706,2,0,2,1.379173,权杖/n
3707,2,1,1,1.379173,小鼓/n
3708,2,1,1,1.379173,到极点/l
3709,2,0,2,1.379173,化为乌有/i
3710,2,2,0,1.379173,大吼大叫/n
3711,2,0,2,1.379173,放声大哭/l
3712,2,2,0,1.379173,极度地/n
3713,2,1,1,1.379173,填满/v
3714,2,0,2,1.379173,吼起来/v
3715,2,1,1,1.379173,命运之神/l
3716,2,2,0,1.379173,压垮/v
3717,2,0,2,1.379173,近在眼前/l
3718,2,1,1,1.379173,内脏/n
3719,2,0,2,1.379173,大增/v
3720,2,2,0,1.379173,母狗/n
3721,2,2,0,1.379173,熔液/n
3722,2,1,1,1.379173,产品/n
3723,2,1,1,1.379173,厨师/n
3724,2,0,2,1.379173,萌发/v
3725,2,1,1,1.379173,前倾/b
3726,2,1,1,1.379173,奥斯特罗/nrt
3727,2,2,0,1.379173,形影/n
3728,2,1,1,1.379173,信守/n
3729,2,1,1,1.379173,卢布/nr
3730,2,2,0,1.379173,一类/m
3731,2,1,1,1.379173,美室/n
3732,2,1,1,1.379173,费雯/nr
3733,2,0,2,1.379173,地变/n
3734,2,1,1,1.379173,阿仁/nr
3735,2,2,0,1.379173,痛饮/v
3736,2,0,2,1.379173,杨元珍/nr
3737,2,1,1,1.379173,邓指/nr
3738,2,1,1,1.379173,显而易见/i
3739,2,1,1,1.379173,优越感/b
3740,2,0,2,1.379173,令人吃惊/i
3741,2,2,0,1.379173,何故/d
3742,2,1,1,1.379173,漾/v
3743,2,0,2,1.379173,焚毁/v
3744,2,1,1,1.379173,艾达/nr
3745,2,2,0,1.379173,羞耻感/n
3746,2,1,1,1.379173,女低音/n
3747,2,1,1,1.379173,塔娜/nrt
3748,2,2,0,1.379173,小兔/n
3749,2,0,2,1.379173,掌心/v
3750,2,1,1,1.379173,农舍/n
3751,2,2,0,1.379173,风源/n
3752,2,2,0,1.379173,高个子/n
3753,2,2,0,1.379173,取得胜利/i
3754,2,1,1,1.379173,感召/v
3755,2,0,2,1.379173,冲刺/vn
3756,2,1,1,1.379173,瘫痪/v
3757,2,0,2,1.379173,天外飞来/l
3758,2,1,1,1.379173,罗萨莉/nr
3759,2,2,0,1.379173,想入非非/i
3760,2,0,2,1.379173,咳嗽声/n
3761,2,0,2,1.379173,斜刺/n
3762,2,2,0,1.379173,不备/v
3763,2,0,2,1.379173,夺去/v
3764,2,2,0,1.379173,骷髅头/vn
3765,2,0,2,1.379173,河底/ns
3766,2,2,0,1.379173,唐木/nr
3767,2,2,0,1.379173,耸起/v
3768,2,2,0,1.379173,林默娘/nr
3769,2,1,1,1.379173,草垛/n
3770,2,2,0,1.379173,丁字/nr
3771,2,1,1,1.379173,乌克兰/nr
3772,2,2,0,1.379173,宁缬/nr
3773,2,0,2,1.379173,两三声/m
3774,2,0,2,1.379173,通/n
3775,2,1,1,1.379173,河身/n
3776,2,2,0,1.379173,主妇/n
3777,2,0,2,1.379173,掉出/v
3778,2,0,2,1.379173,匕首/n
3779,2,0,2,1.379173,伏兵/nr
3780,2,2,0,1.379173,左轮手枪/n
3781,2,1,1,1.379173,黑猫/n
3782,2,0,2,1.379173,闷闷/a
3783,2,1,1,1.379173,停笔/v
3784,2,2,0,1.379173,顺恩/nrt
3785,2,1,1,1.379173,金星/nz
3786,2,0,2,1.379173,波希米亚/ns
3787,2,1,1,1.379173,蛮族/n
3788,2,2,0,1.379173,斟茶/v
3789,2,2,0,1.379173,平安无事/i
3790,2,2,0,1.379173,四溢/v
3791,2,0,2,1.379173,出马/v
3792,2,1,1,1.379173,希伯来文/nz
3793,2,0,2,1.379173,仰卧/v
3794,2,0,2,1.379173,马屁股/nr
3795,2,2,0,1.379173,土人/n
3796,2,0,2,1.379173,休止/v
3797,2,2,0,1.379173,单位/n
3798,2,2,0,1.379173,谁料/v
3799,2,0,2,1.379173,浮起/v
3800,2,1,1,1.379173,手无寸铁/i
3801,2,1,1,1.379173,隔墙/n
3802,2,2,0,1.379173,达到高潮/nr
3803,2,0,2,1.379173,传呼/v
3804,2,2,0,1.379173,买票/n
3805,2,0,2,1.379173,铃/ng
3806,2,2,0,1.379173,玉米地/nr
3807,2,1,1,1.379173,乔琪/nr
3808,2,1,1,1.379173,亚娜/nrt
3809,2,1,1,1.379173,巴基斯坦/ns
3810,2,0,2,1.379173,呼喊声/i
3811,2,1,1,1.379173,警车/n
3812,2,0,2,1.379173,闷声/n
3813,2,0,2,1.379173,蹄声/n
3814,2,1,1,1.379173,伸懒腰/v
3815,2,0,2,1.379173,拇指/n
3816,2,2,0,1.379173,水上/s
3817,2,0,2,1.379173,撑开/v
3818,2,0,2,1.379173,紧抱/v
3819,2,1,1,1.379173,加进来/nr
3820,2,0,2,1.379173,低下去/v
3821,2,1,1,1.379173,约瑟/nrt
3822,2,2,0,1.379173,场长/n
3823,2,0,2,1.379173,体魄/n
3824,2,0,2,1.379173,率/v
3825,2,0,2,1.379173,米嘉/nr
3826,2,0,2,1.379173,侵袭到/nz
3827,2,0,2,1.379173,俗念/n
3828,2,0,2,1.379173,一剂/n
3829,2,2,0,1.379173,迭哥/nrt
3830,2,1,1,1.379173,禁闭室/n
3831,2,2,0,1.379173,活泼泼/z
3832,2,2,0,1.379173,意外事故/n
3833,2,1,1,1.379173,倒坍/v
3834,2,1,1,1.379173,发情/n
3835,2,0,2,1.379173,倾注/v
3836,2,1,1,1.379173,费雅/nr
3837,2,2,0,1.379173,谜样/n
3838,2,2,0,1.379173,执事/v
3839,2,2,0,1.379173,女妖/n
3840,2,2,0,1.379173,卡迪拉克/nrt
3841,2,0,2,1.379173,秀蓉/n
3842,2,1,1,1.379173,多嘴/ns
3843,2,2,0,1.379173,半途/n
3844,2,2,0,1.379173,前时/t
3845,2,1,1,1.379173,俄顷/d
3846,2,2,0,1.379173,三四天/m
3847,2,0,2,1.379173,谦恭/a
3848,2,2,0,1.379173,罗晓维/nr
3849,2,1,1,1.379173,屋舍/n
3850,2,1,1,1.379173,石墙/n
3851,2,2,0,1.379173,木桥/nr
3852,2,2,0,1.379173,本尼/nrt
3853,2,1,1,1.379173,吹灭/v
3854,2,0,2,1.379173,停手/v
3855,2,0,2,1.379173,停摆/v
3856,2,2,0,1.379173,异口同声/i
3857,2,2,0,1.379173,恶龙/n
3858,2,1,1,1.379173,几百万/m
3859,2,1,1,1.379173,霍乱/d
3860,2,2,0,1.379173,浪平/n
3861,2,2,0,1.379173,海静/nr
3862,2,2,0,1.379173,野性/b
3863,2,1,1,1.379173,诵经/v
3864,2,2,0,1.379173,谭/zg
3865,2,2,0,1.379173,时针/n
3866,2,2,0,1.379173,分针/n
3867,2,2,0,1.379173,公猿/n
3868,2,1,1,1.379173,损坏/v
3869,2,1,1,1.379173,搓手/v
3870,2,1,1,1.379173,一停/d
3871,2,1,1,1.379173,镜面/n
3872,2,0,2,1.379173,发起烧来/l
3873,2,0,2,1.379173,母猫/n
3874,2,1,1,1.379173,犯病/n
3875,2,2,0,1.379173,今夜/t
3876,2,0,2,1.379173,发僵/l
3877,2,2,0,1.379173,金军/nr
3878,2,1,1,1.379173,闸门/n
3879,2,0,2,1.379173,兴冲冲/z
3880,2,2,0,1.379173,桑德拉/nr
3881,2,0,2,1.379173,几栋/m
3882,2,1,1,1.379173,日语/nz
3883,2,2,0,1.379173,五年级/b
3884,2,0,2,1.379173,简短/v
3885,2,0,2,1.379173,出冷汗/l
3886,2,0,2,1.379173,嫩绿/b
3887,2,2,0,1.379173,无中生有/b
3888,2,1,1,1.379173,爱国者/n
3889,2,0,2,1.379173,极其重要/i
3890,2,2,0,1.379173,神户/n
3891,2,2,0,1.379173,谷/nr
3892,2,2,0,1.379173,轨车/n
3893,2,0,2,1.379173,新教徒/n
3894,2,0,2,1.379173,循规蹈矩/i
3895,2,1,1,1.379173,大婶/n
3896,2,2,0,1.379173,李琳/nr
3897,2,0,2,1.379173,冷若冰霜/nr
3898,2,0,2,1.379173,凌空/nr
3899,2,0,2,1.379173,减压/v
3900,2,0,2,1.379173,茫茫然/z
3901,2,0,2,1.379173,调/vn
3902,2,2,0,1.379173,集中兵力/n
3903,2,2,0,1.379173,九点钟/m
3904,2,0,2,1.379173,出手/v
3905,2,1,1,1.379173,白礼文/nr
3906,2,2,0,1.379173,吉它/n
3907,2,2,0,1.379173,吊床/n
3908,2,2,0,1.379173,穆/nr
3909,2,2,0,1.379173,拉佐夫/nr
3910,2,2,0,1.379173,将校/n
3911,2,2,0,1.379173,除夕之夜/i
3912,2,2,0,1.379173,名单/n
3913,2,2,0,1.379173,多雾/n
3914,2,0,2,1.379173,大晴天/nr
3915,2,1,1,1.379173,每件/d
3916,2,2,0,1.379173,风采/n
3917,2,1,1,1.379173,大立柜/nr
