rank,搭配词,共现频数,全局频率,左侧,右侧,MI值
2242,预报/vn,1,1,0,1,5.3348
2243,调低/v,1,1,1,0,5.3348
2244,六米/m,1,1,1,0,5.3348
2245,年长/n,1,1,1,0,5.3348
2246,采石场/n,1,1,1,0,5.3348
2247,凯里/nrt,1,1,1,0,5.3348
2248,郐/g,1,1,0,1,5.3348
2249,讪讪地/z,1,1,0,1,5.3348
2250,珂/yg,1,1,0,1,5.3348
2251,法朗/ns,1,1,1,0,5.3348
2252,和安/nz,1,1,0,1,5.3348
2253,耐特/nz,1,1,0,1,5.3348
2254,字地/n,1,1,1,0,5.3348
2255,德夫/nrt,1,1,0,1,5.3348
2256,吉尔凡/nr,1,1,0,1,5.3348
2257,军事行动/n,1,1,0,1,5.3348
2258,车中/s,1,1,0,1,5.3348
2259,十几分钟/m,1,1,1,0,5.3348
2260,岭上/s,1,1,1,0,5.3348
2261,瓷器店/n,1,1,1,0,5.3348
2262,没弹/v,1,1,1,0,5.3348
2263,上那/ns,1,1,1,0,5.3348
2264,功放/l,1,1,1,0,5.3348
2265,金匠/n,1,1,0,1,5.3348
2266,北风吹/nr,1,1,0,1,5.3348
2267,page43/eng,1,1,0,1,5.3348
2268,梅特罗/nr,1,1,0,1,5.3348
2269,成果/n,1,1,1,0,5.3348
2270,面皮/n,1,1,1,0,5.3348
2271,难以描述/n,1,1,0,1,5.3348
2272,茅/nr,1,1,1,0,5.3348
2273,菅/nr,1,1,1,0,5.3348
2274,古兰经/nr,1,1,1,0,5.3348
2275,阿訇/n,1,1,1,0,5.3348
2276,没过多久/l,1,1,1,0,5.3348
2277,开凿/v,1,1,1,0,5.3348
2278,直乐/n,1,1,1,0,5.3348
2279,野孩子/n,1,1,0,1,5.3348
2280,剪过/v,1,1,1,0,5.3348
2281,一股劲/l,1,1,0,1,5.3348
2282,鳞片/n,1,1,1,0,5.3348
2283,我地/r,1,1,0,1,5.3348
2284,撕咬/v,1,1,0,1,5.3348
2285,卑鄙无耻/i,1,1,1,0,5.3348
2286,科尔尼洛/nrt,1,1,1,0,5.3348
2287,鲁科/nr,1,1,0,1,5.3348
2288,自保/vn,1,1,1,0,5.3348
2289,货架/n,1,1,1,0,5.3348
2290,球戏/n,1,1,0,1,5.3348
2291,已临/v,1,1,1,0,5.3348
2292,笔/q,1,1,0,1,5.3348
2293,雪子正/nr,1,1,0,1,5.3348
2294,说到/v,1,1,1,0,5.3348
2295,卖花/n,1,1,1,0,5.3348
2296,德诺班/ns,1,1,1,0,5.3348
2297,华子/n,1,1,1,0,5.3348
2298,几趟/m,1,1,1,0,5.3348
2299,咖啡壶/n,1,1,1,0,5.3348
2300,大礼服/nr,1,1,1,0,5.3348
2301,五寸/m,1,1,1,0,5.3348
2302,正步走/l,1,1,1,0,5.3348
2303,四楼/ns,1,1,1,0,5.3348
2304,什字/n,1,1,1,0,5.3348
2305,最高潮/nt,1,1,1,0,5.3348
2306,来得快/v,1,1,0,1,5.3348
2307,古玩店/nz,1,1,1,0,5.3348
2308,勒韦尔/nrt,1,1,1,0,5.3348
2309,钟摆/n,1,1,1,0,5.3348
2310,各不相同/l,1,1,1,0,5.3348
2311,唱道/v,1,1,1,0,5.3348
2312,先后/t,1,1,1,0,5.3348
2313,驱逐舰/n,1,1,1,0,5.3348
2314,两层/m,1,1,1,0,5.3348
2315,半点钟/m,1,1,1,0,5.3348
2316,贝内/nr,1,1,1,0,5.3348
2317,削减/v,1,1,1,0,5.3348
2318,开支/v,1,1,1,0,5.3348
2319,米特/nrt,1,1,1,0,5.3348
2320,达特/nrt,1,1,1,0,5.3348
2321,礁石/n,1,1,1,0,5.3348
2322,鹿肉/n,1,1,1,0,5.3348
2323,乌菲齐/nr,1,1,1,0,5.3348
2324,宫/nr,1,1,1,0,5.3348
2325,五六月/m,1,1,1,0,5.3348
2326,打向/v,1,1,1,0,5.3348
2327,混沌初开/i,1,1,1,0,5.3348
2328,破晓时分/l,1,1,1,0,5.3348
2329,氤氲/n,1,1,0,1,5.3348
2330,丽华/nt,1,1,1,0,5.3348
2331,黔/j,1,1,1,0,5.3348
2332,挟/v,1,1,1,0,5.3348
2333,吊桶/n,1,1,1,0,5.3348
2334,溜嘴/v,1,1,1,0,5.3348
2335,水碗/n,1,1,1,0,5.3348
2336,可手/v,1,1,1,0,5.3348
2337,下流坯/n,1,1,1,0,5.3348
2338,犯罪/vn,1,1,1,0,5.3348
2339,兹纳奇/nrt,1,1,1,0,5.3348
2340,途经/n,1,1,1,0,5.3348
2341,并无二致/i,1,1,1,0,5.3348
2342,克莱因/nrt,1,1,1,0,5.3348
2343,伯格/nr,1,1,1,0,5.3348
2344,陈淑/a,1,1,1,0,5.3348
2345,彦/g,1,1,1,0,5.3348
2346,万丈深渊/i,1,1,0,1,5.3348
2347,美金/n,1,1,0,1,5.3348
2348,亚人/nrt,1,1,1,0,5.3348
2349,吉尤尔/nr,1,1,0,1,5.3348
2350,态度强硬/n,1,1,0,1,5.3348
2351,出站口/n,1,1,1,0,5.3348
2352,城下/s,1,1,1,0,5.3348
2353,狂舞/n,1,1,1,0,5.3348
2354,仰身/v,1,1,0,1,5.3348
2355,龙华/nz,1,1,1,0,5.3348
2356,苏埃伦/nr,1,1,0,1,5.3348
2357,纳瓦兰/nr,1,1,1,0,5.3348
2358,孕育/v,1,1,0,1,5.3348
2359,花店/n,1,1,1,0,5.3348
2360,陈列品/nr,1,1,1,0,5.3348
2361,管弦乐曲/n,1,1,1,0,5.3348
2362,敏捷地/n,1,1,0,1,5.3348
2363,史占春/nr,1,1,1,0,5.3348
2364,扎下来/v,1,1,0,1,5.3348
2365,南条迈/ns,1,1,1,0,5.3348
2366,阴森森/nr,1,1,0,1,5.3348
2367,凑上去/v,1,1,1,0,5.3348
2368,向士毅/nr,1,1,0,1,5.3348
2369,小号手/n,1,1,1,0,5.3348
2370,车队/n,1,1,1,0,5.3348
2371,问长问短/i,1,1,1,0,5.3348
2372,扬得/v,1,1,0,1,5.3348
2373,直盯盯/z,1,1,0,1,5.3348
2374,奔至/v,1,1,1,0,5.3348
2375,楼西/n,1,1,1,0,5.3348
2376,象生/v,1,1,0,1,5.3348
2377,十来步/d,1,1,1,0,5.3348
2378,吉奔/nr,1,1,1,0,5.3348
2379,知名/v,1,1,1,0,5.3348
2380,停到/v,1,1,0,1,5.3348
2381,停嘴/v,1,1,0,1,5.3348
2382,人迹/n,1,1,0,1,5.3348
2383,原地不动/l,1,1,0,1,5.3348
2384,半途中/s,1,1,1,0,5.3348
2385,厢型/n,1,1,1,0,5.3348
2386,风涛/n,1,1,1,0,5.3348
2387,缺席/n,1,1,1,0,5.3348
2388,黑风/n,1,1,1,0,5.3348
2389,白兰/nr,1,1,1,0,5.3348
2390,提振/v,1,1,1,0,5.3348
2391,马白夫/nr,1,1,0,1,5.3348
2392,335/m,1,1,1,0,5.3348
2393,上弦/v,1,1,1,0,5.3348
2394,夜凉/t,1,1,1,0,5.3348
2395,宛儿/nr,1,1,1,0,5.3348
2396,鼓乐/n,1,1,1,0,5.3348
2397,暴君/nr,1,1,0,1,5.3348
2398,散置/v,1,1,0,1,5.3348
2399,机器声/n,1,1,1,0,5.3348
2400,赵朴斋/nr,1,1,0,1,5.3348
2401,而来/c,1,1,1,0,5.3348
2402,洛里/ns,1,1,1,0,5.3348
2403,停止下来/l,1,1,0,1,5.3348
2404,淋浴/n,1,1,1,0,5.3348
2405,的鲁西大/ns,1,1,1,0,5.3348
2406,黄牛/nr,1,1,1,0,5.3348
2407,单薄/a,1,1,1,0,5.3348
2408,子子/n,1,1,0,1,5.3348
2409,花茎/n,1,1,1,0,5.3348
2410,素云/n,1,1,1,0,5.3348
2411,握手言欢/i,1,1,1,0,5.3348
2412,喷射/v,1,1,0,1,5.3348
2413,杭盼/nr,1,1,1,0,5.3348
2414,茶园/n,1,1,0,1,5.3348
2415,浸得/v,1,1,1,0,5.3348
2416,摘花/n,1,1,0,1,5.3348
2417,能手/n,1,1,1,0,5.3348
2418,化妆品/n,1,1,1,0,5.3348
2419,的亚/ns,1,1,1,0,5.3348
2420,可布/v,1,1,1,0,5.3348
2421,管弦乐队/n,1,1,1,0,5.3348
2422,纽/ns,1,1,1,0,5.3348
2423,米开朗琪罗/nr,1,1,1,0,5.3348
2424,塔拉斯/nrt,1,1,1,0,5.3348
2425,和玛丽/nr,1,1,1,0,5.3348
2426,震天/t,1,1,0,1,5.3348
2427,脸压/n,1,1,0,1,5.3348
2428,老规矩/n,1,1,1,0,5.3348
2429,上重/v,1,1,0,1,5.3348
2430,开路/n,1,1,0,1,5.3348
2431,对打/v,1,1,1,0,5.3348
2432,吹奏/v,1,1,0,1,5.3348
2433,意大利文/nz,1,1,1,0,5.3348
2434,笔战/n,1,1,1,0,5.3348
2435,科德/nrt,1,1,1,0,5.3348
2436,钟表/n,1,1,0,1,5.3348
2437,志愿军/n,1,1,1,0,5.3348
2438,37/m,1,1,0,1,5.3348
2439,依照/p,1,1,1,0,5.3348
2440,警报器/n,1,1,0,1,5.3348
2441,海量/n,1,1,1,0,5.3348
2442,出名/v,1,1,1,0,5.3348
2443,好色/n,1,1,0,1,5.3348
2444,纵欲/n,1,1,0,1,5.3348
2445,臂膊/n,1,1,0,1,5.3348
2446,楠恩站/n,1,1,0,1,5.3348
2447,灭鼠/n,1,1,0,1,5.3348
2448,机声/n,1,1,1,0,5.3348
2449,河野/ns,1,1,1,0,5.3348
2450,冷冷清清/z,1,1,0,1,5.3348
2451,信步/n,1,1,1,0,5.3348
2452,回脸/v,1,1,0,1,5.3348
2453,自备/v,1,1,0,1,5.3348
2454,照明灯/n,1,1,1,0,5.3348
2455,非买/ns,1,1,1,0,5.3348
2456,墨/n,1,1,1,0,5.3348
2457,停著/v,1,1,0,1,5.3348
2458,不言/v,1,1,0,1,5.3348
2459,通时/d,1,1,1,0,5.3348
2460,气动/n,1,1,0,1,5.3348
2461,胆略/n,1,1,1,0,5.3348
2462,继/vg,1,1,1,0,5.3348
2463,文体用品/n,1,1,0,1,5.3348
2464,无措/v,1,1,0,1,5.3348
2465,三百万/m,1,1,1,0,5.3348
2466,人生观/n,1,1,1,0,5.3348
2467,泉源/n,1,1,0,1,5.3348
2468,老牛破车/n,1,1,1,0,5.3348
2469,驶行/v,1,1,1,0,5.3348
2470,停驶/v,1,1,0,1,5.3348
2471,偷窃/v,1,1,0,1,5.3348
2472,温州/ns,1,1,1,0,5.3348
2473,金华/nz,1,1,1,0,5.3348
2474,偷袭/v,1,1,0,1,5.3348
2475,一串串/n,1,1,0,1,5.3348
2476,了怒/v,1,1,0,1,5.3348
2477,捞稻草/l,1,1,1,0,5.3348
2478,李孝忠/nr,1,1,1,0,5.3348
2479,铦/yg,1,1,1,0,5.3348
2480,上足/v,1,1,0,1,5.3348
2481,马上会/nr,1,1,1,0,5.3348
2482,推说/v,1,1,0,1,5.3348
2483,负担/v,1,1,0,1,5.3348
2484,呛水/v,1,1,0,1,5.3348
2485,男儿有泪不轻弹/l,1,1,1,0,5.3348
2486,橡皮球/n,1,1,0,1,5.3348
2487,像发/v,1,1,0,1,5.3348
2488,积压/n,1,1,1,0,5.3348
2489,闷气/n,1,1,1,0,5.3348
2490,飞上去/v,1,1,0,1,5.3348
2491,霍加/nr,1,1,1,0,5.3348
2492,喉管/n,1,1,1,0,5.3348
2493,堵塞/v,1,1,0,1,5.3348
2494,正听得/i,1,1,1,0,5.3348
2495,血红色/n,1,1,0,1,5.3348
2496,像失/v,1,1,0,1,5.3348
2497,学童/n,1,1,0,1,5.3348
2498,一击/vn,1,1,1,0,5.3348
2499,曹畏/nr,1,1,1,0,5.3348
2500,秋天里/nr,1,1,1,0,5.3348
2501,有口无心/i,1,1,1,0,5.3348
2502,跌交/v,1,1,1,0,5.3348
2503,某事/r,1,1,0,1,5.3348
2504,梦中人/nr,1,1,0,1,5.3348
2505,几十条/m,1,1,0,1,5.3348
2506,飘带/v,1,1,0,1,5.3348
2507,挑动/vn,1,1,0,1,5.3348
2508,漂去/v,1,1,1,0,5.3348
2509,漂到/v,1,1,1,0,5.3348
2510,方老/nr,1,1,1,0,5.3348
2511,像换/v,1,1,0,1,5.3348
2512,着刚/d,1,1,1,0,5.3348
2513,妮浩/n,1,1,1,0,5.3348
2514,私生活/n,1,1,1,0,5.3348
2515,片段/m,1,1,1,0,5.3348
2516,查普曼/nr,1,1,1,0,5.3348
2517,辙/n,1,1,0,1,5.3348
2518,大石桥/ns,1,1,1,0,5.3348
2519,夹菜/n,1,1,0,1,5.3348
2520,吃腻/a,1,1,0,1,5.3348
2521,起劲儿/d,1,1,1,0,5.3348
2522,对於/i,1,1,1,0,5.3348
2523,无法可想/i,1,1,0,1,5.3348
2524,杜小棣/nrfg,1,1,1,0,5.3348
2525,几米远/ns,1,1,1,0,5.3348
2526,炸醒/v,1,1,0,1,5.3348
2527,分毫不差/i,1,1,0,1,5.3348
2528,托伊/nrt,1,1,1,0,5.3348
2529,芭却/n,1,1,1,0,5.3348
2530,不能平静/i,1,1,1,0,5.3348
2531,涨起/v,1,1,0,1,5.3348
2532,潮水般/l,1,1,0,1,5.3348
2533,军长/n,1,1,1,0,5.3348
2534,焰花/n,1,1,0,1,5.3348
2535,重贞/a,1,1,1,0,5.3348
2536,紧缩着/l,1,1,1,0,5.3348
2537,石膏/n,1,1,0,1,5.3348
2538,若若/c,1,1,1,0,5.3348
2539,丹斯画/nr,1,1,0,1,5.3348
2540,豆王/n,1,1,0,1,5.3348
2541,线团/n,1,1,0,1,5.3348
2542,身缠/n,1,1,1,0,5.3348
2543,围腰/v,1,1,1,0,5.3348
2544,酒保/n,1,1,1,0,5.3348
2545,虾/n,1,1,0,1,5.3348
2546,丢进/v,1,1,0,1,5.3348
2547,宾馆/n,1,1,1,0,5.3348
2548,磁石/n,1,1,0,1,5.3348
2549,私语/n,1,1,1,0,5.3348
2550,锥/v,1,1,0,1,5.3348
2551,雷电/n,1,1,0,1,5.3348
2552,像触/v,1,1,0,1,5.3348
2553,野猫/n,1,1,0,1,5.3348
2554,镀/v,1,1,0,1,5.3348
2555,快意/d,1,1,1,0,5.3348
2556,莲见睑/n,1,1,1,0,5.3348
2557,明生后/t,1,1,1,0,5.3348
2558,吴姗/nr,1,1,1,0,5.3348
2559,僵在/v,1,1,0,1,5.3348
2560,中川/ns,1,1,0,1,5.3348
2561,木雕/n,1,1,0,1,5.3348
2562,高姬/nr,1,1,0,1,5.3348
2563,睡魔/n,1,1,1,0,5.3348
2564,儿来/t,1,1,0,1,5.3348
2565,缠扰/v,1,1,0,1,5.3348
2566,公产/n,1,1,1,0,5.3348
2567,元气大伤/n,1,1,0,1,5.3348
2568,充溢/v,1,1,0,1,5.3348
2569,忿忿不平/i,1,1,0,1,5.3348
2570,抽身/v,1,1,1,0,5.3348
2571,挣命/v,1,1,1,0,5.3348
2572,二十一年/m,1,1,1,0,5.3348
2573,歉疚/a,1,1,0,1,5.3348
2574,束光/v,1,1,1,0,5.3348
2575,紫穗槐/nr,1,1,0,1,5.3348
2576,弹球/n,1,1,1,0,5.3348
2577,了豫瑾/nr,1,1,0,1,5.3348
2578,令人兴奋/l,1,1,0,1,5.3348
2579,着地/n,1,1,1,0,5.3348
2580,悲切/a,1,1,0,1,5.3348
2581,明眸/v,1,1,1,0,5.3348
2582,莅临/v,1,1,1,0,5.3348
2583,实出/v,1,1,0,1,5.3348
2584,罗霄茵/nr,1,1,1,0,5.3348
2585,云流/n,1,1,1,0,5.3348
2586,断送/v,1,1,1,0,5.3348
2587,窃贼/n,1,1,1,0,5.3348
2588,牵走/v,1,1,0,1,5.3348
2589,毛驴/nr,1,1,0,1,5.3348
2590,一慌/a,1,1,0,1,5.3348
2591,兜上/s,1,1,0,1,5.3348
2592,入水/v,1,1,0,1,5.3348
2593,倒海翻江/i,1,1,0,1,5.3348
2594,发寒/v,1,1,0,1,5.3348
2595,抬走/v,1,1,1,0,5.3348
2596,楼底/s,1,1,1,0,5.3348
2597,发麻/n,1,1,0,1,5.3348
2598,力不从心/i,1,1,0,1,5.3348
2599,脱开/v,1,1,0,1,5.3348
2600,全部重/m,1,1,0,1,5.3348
2601,边防线/n,1,1,1,0,5.3348
2602,曼希沃/nr,1,1,0,1,5.3348
2603,铁鹳/n,1,1,1,0,5.3348
2604,浑身是汗/l,1,1,0,1,5.3348
2605,字号/n,1,1,1,0,5.3348
2606,例假/v,1,1,0,1,5.3348
2607,累不累/v,1,1,1,0,5.3348
2608,赏给/v,1,1,0,1,5.3348
2609,这面/mq,1,1,1,0,5.3348
2610,关灭/v,1,1,0,1,5.3348
2611,黑猩猩/n,1,1,1,0,5.3348
2612,笼舍/n,1,1,1,0,5.3348
2613,佩茨/nrt,1,1,1,0,5.3348
2614,针织厂/n,1,1,1,0,5.3348
2615,炉里/s,1,1,0,1,5.3348
2616,俞欣/nr,1,1,1,0,5.3348
2617,问赖/n,1,1,0,1,5.3348
2618,鸣升/v,1,1,0,1,5.3348
2619,篱/ns,1,1,1,0,5.3348
2620,芭的/n,1,1,1,0,5.3348
2621,兴味索然/i,1,1,0,1,5.3348
2622,休斯/nrt,1,1,1,0,5.3348
2623,马克思/nr,1,1,1,0,5.3348
2624,抑或/c,1,1,0,1,5.3348
2625,毫无根据/l,1,1,1,0,5.3348
2626,决/n,1,1,1,0,5.3348
2627,Ｎ/x,1,1,1,0,5.3348
2628,慢声/d,1,1,1,0,5.3348
2629,零零/z,1,1,0,1,5.3348
2630,高要/b,1,1,1,0,5.3348
2631,留守/v,1,1,1,0,5.3348
2632,口齿不清/l,1,1,0,1,5.3348
2633,挖空心思/i,1,1,1,0,5.3348
2634,克罗德/nrt,1,1,1,0,5.3348
2635,小释/v,1,1,1,0,5.3348
2636,跳脚/v,1,1,0,1,5.3348
2637,惠香/nr,1,1,1,0,5.3348
2638,兴师问罪/i,1,1,0,1,5.3348
2639,府/ng,1,1,1,0,5.3348
2640,睡大觉/n,1,1,1,0,5.3348
2641,来潮/n,1,1,0,1,5.3348
2642,绕到/v,1,1,0,1,5.3348
2643,三星/nz,1,1,1,0,5.3348
2644,白兰地酒/nz,1,1,1,0,5.3348
2645,各地/r,1,1,1,0,5.3348
2646,军政府/nt,1,1,0,1,5.3348
2647,指鹿/n,1,1,1,0,5.3348
2648,兴隆/ns,1,1,0,1,5.3348
2649,讽刺性/n,1,1,0,1,5.3348
2650,天伦/ns,1,1,1,0,5.3348
2651,第一幕/m,1,1,1,0,5.3348
2652,挫败/v,1,1,0,1,5.3348
2653,穿透力/n,1,1,0,1,5.3348
2654,生儿育女/n,1,1,1,0,5.3348
2655,内急/a,1,1,0,1,5.3348
2656,白吃/nr,1,1,0,1,5.3348
2657,疫情/n,1,1,1,0,5.3348
2658,猖撅/ad,1,1,0,1,5.3348
2659,墟/ng,1,1,1,0,5.3348
2660,会时常/t,1,1,1,0,5.3348
2661,伤疤/n,1,1,0,1,5.3348
2662,尘寰/n,1,1,1,0,5.3348
2663,克子/nr,1,1,1,0,5.3348
2664,陈剀/nr,1,1,1,0,5.3348
2665,磅秤/n,1,1,1,0,5.3348
2666,罗伊/nr,1,1,1,0,5.3348
2667,副刊/n,1,1,1,0,5.3348
2668,坏运/n,1,1,1,0,5.3348
2669,盼来/v,1,1,1,0,5.3348
2670,团聚/v,1,1,1,0,5.3348
2671,区域/n,1,1,1,0,5.3348
2672,公共场所/nt,1,1,1,0,5.3348
2673,新式/n,1,1,1,0,5.3348
2674,克罗夫特/nrt,1,1,1,0,5.3348
2675,龙飞凤舞/nr,1,1,1,0,5.3348
2676,幽古/n,1,1,1,0,5.3348
2677,翻查/v,1,1,1,0,5.3348
2678,泡儿/n,1,1,0,1,5.3348
2679,家属区/n,1,1,1,0,5.3348
2680,骇人听闻/i,1,1,0,1,5.3348
2681,哀哭/v,1,1,0,1,5.3348
2682,求告/v,1,1,0,1,5.3348
2683,伤天害理/n,1,1,0,1,5.3348
2684,无名火/i,1,1,0,1,5.3348
2685,前奏/n,1,1,1,0,5.3348
2686,了望台/nr,1,1,1,0,5.3348
2687,尼海/ns,1,1,1,0,5.3348
2688,刃/ng,1,1,1,0,5.3348
2689,荒诞/a,1,1,0,1,5.3348
2690,千重/m,1,1,1,0,5.3348
2691,唇间/n,1,1,1,0,5.3348
2692,俊夫/nr,1,1,1,0,5.3348
2693,涔涔/z,1,1,0,1,5.3348
2694,萨鲁曼/nr,1,1,1,0,5.3348
2695,灰气/n,1,1,0,1,5.3348
2696,不来梅/l,1,1,1,0,5.3348
2697,波儿/nr,1,1,1,0,5.3348
2698,拜占庭/nr,1,1,0,1,5.3348
2699,气孔/n,1,1,1,0,5.3348
2700,枝芽/n,1,1,0,1,5.3348
2701,新芽/n,1,1,0,1,5.3348
2702,某时/r,1,1,1,0,5.3348
2703,某地/r,1,1,1,0,5.3348
2704,艳/a,1,1,1,0,5.3348
2705,曲的涡/n,1,1,1,0,5.3348
2706,漩中/n,1,1,1,0,5.3348
2707,胖胖的/z,1,1,0,1,5.3348
2708,七大姑八大姨/l,1,1,1,0,5.3348
2709,毫不在乎/l,1,1,1,0,5.3348
2710,痛风/n,1,1,1,0,5.3348
2711,雪丘/nr,1,1,1,0,5.3348
2712,方块/n,1,1,0,1,5.3348
2713,哪处/r,1,1,1,0,5.3348
2714,乳臭未干/i,1,1,0,1,5.3348
2715,野鸭子/n,1,1,1,0,5.3348
2716,朱之正/nr,1,1,1,0,5.3348
2717,寄出去/v,1,1,1,0,5.3348
2718,忙不迭/i,1,1,1,0,5.3348
2719,昏死过去/l,1,1,0,1,5.3348
2720,检票员/n,1,1,0,1,5.3348
2721,长毛/n,1,1,0,1,5.3348
2722,近两天/l,1,1,0,1,5.3348
2723,税务/n,1,1,1,0,5.3348
2724,鼻烟/n,1,1,1,0,5.3348
2725,关窗户/nr,1,1,1,0,5.3348
2726,毒草/n,1,1,1,0,5.3348
2727,空屋/n,1,1,0,1,5.3348
2728,近两年/l,1,1,1,0,5.3348
2729,河来/ns,1,1,0,1,5.3348
2730,饮料厂/n,1,1,0,1,5.3348
2731,寒冰/nr,1,1,0,1,5.3348
2732,傻话/n,1,1,0,1,5.3348
2733,多愁善感/l,1,1,0,1,5.3348
2734,结发/v,1,1,0,1,5.3348
2735,密毛/n,1,1,0,1,5.3348
2736,著名诗人/n,1,1,0,1,5.3348
2737,贡戈拉/nr,1,1,0,1,5.3348
2738,解说员/n,1,1,1,0,5.3348
2739,狗儿/n,1,1,0,1,5.3348
2740,闷头/n,1,1,1,0,5.3348
2741,哲/nr,1,1,1,0,5.3348
2742,闯来/nrt,1,1,0,1,5.3348
2743,1968/m,1,1,1,0,5.3348
2744,像样/v,1,1,0,1,5.3348
2745,光天化日/nz,1,1,1,0,5.3348
2746,讲交情/n,1,1,1,0,5.3348
2747,农/ng,1,1,0,1,5.3348
2748,触景生情/n,1,1,0,1,5.3348
2749,暴打/v,1,1,0,1,5.3348
2750,冲上来/v,1,1,0,1,5.3348
2751,数分钟/m,1,1,1,0,5.3348
2752,围白/v,1,1,1,0,5.3348
2753,起跳/v,1,1,1,0,5.3348
2754,脱下来/v,1,1,1,0,5.3348
2755,海上巡逻/nz,1,1,0,1,5.3348
2756,冲出去/v,1,1,0,1,5.3348
2757,绊到/v,1,1,0,1,5.3348
2758,卷心菜/n,1,1,0,1,5.3348
2759,话声未落/i,1,1,1,0,5.3348
2760,征粮/j,1,1,1,0,5.3348
2761,耙/n,1,1,1,0,5.3348
2762,时机已到/l,1,1,1,0,5.3348
2763,地地/n,1,1,0,1,5.3348
2764,窑口/n,1,1,1,0,5.3348
2765,新鞋/n,1,1,1,0,5.3348
2766,顾杲/nr,1,1,1,0,5.3348
2767,框住/v,1,1,0,1,5.3348
2768,使眼色/l,1,1,1,0,5.3348
2769,二十名/m,1,1,1,0,5.3348
2770,武装人员/l,1,1,1,0,5.3348
2771,撞进/v,1,1,0,1,5.3348
2772,冲断/v,1,1,0,1,5.3348
2773,掘开/v,1,1,1,0,5.3348
2774,暗门/d,1,1,1,0,5.3348
2775,趴着/v,1,1,1,0,5.3348
2776,冲来/v,1,1,0,1,5.3348
2777,boss/eng,1,1,0,1,5.3348
2778,比做/v,1,1,1,0,5.3348
2779,杂谈/vn,1,1,1,0,5.3348
2780,鹰子/n,1,1,1,0,5.3348
2781,警戒线/n,1,1,0,1,5.3348
2782,数百名/m,1,1,0,1,5.3348
2783,帕尔东/nr,1,1,0,1,5.3348
2784,冲进来/v,1,1,0,1,5.3348
2785,婴儿车/n,1,1,0,1,5.3348
2786,珍珠项链/nz,1,1,1,0,5.3348
2787,猎/ng,1,1,0,1,5.3348
2788,田小凤/nr,1,1,1,0,5.3348
2789,甘露/v,1,1,0,1,5.3348
2790,堵截/v,1,1,1,0,5.3348
2791,很久/a,1,1,1,0,5.3348
2792,接待客人/l,1,1,1,0,5.3348
2793,进上/v,1,1,0,1,5.3348
2794,马尔卡/nr,1,1,1,0,5.3348
2795,去甲/n,1,1,0,1,5.3348
2796,州/n,1,1,0,1,5.3348
2797,赫尔曼/nr,1,1,1,0,5.3348
2798,瓶瓶罐罐/n,1,1,1,0,5.3348
2799,黑人区/ns,1,1,0,1,5.3348
2800,毕业考试/n,1,1,1,0,5.3348
2801,回老家/n,1,1,0,1,5.3348
2802,库乔/nr,1,1,1,0,5.3348
2803,女房东/n,1,1,1,0,5.3348
2804,哈瑟尔/nrt,1,1,1,0,5.3348
2805,收业/n,1,1,0,1,5.3348
2806,特旺/nr,1,1,1,0,5.3348
2807,永州/ns,1,1,1,0,5.3348
2808,由少平/nr,1,1,0,1,5.3348
2809,路障/n,1,1,0,1,5.3348
2810,留宿/v,1,1,0,1,5.3348
2811,临走时/b,1,1,0,1,5.3348
2812,大打折扣/i,1,1,1,0,5.3348
2813,向外走/v,1,1,1,0,5.3348
2814,史可法/nr,1,1,1,0,5.3348
2815,自请/v,1,1,0,1,5.3348
2816,出守/v,1,1,0,1,5.3348
2817,淮扬/ns,1,1,0,1,5.3348
2818,忘恩负义/i,1,1,0,1,5.3348
2819,随同/p,1,1,0,1,5.3348
2820,一时冲动/i,1,1,1,0,5.3348
2821,一年级/b,1,1,1,0,5.3348
2822,胡姆勒/nr,1,1,0,1,5.3348
2823,王琦瑶/nr,1,1,0,1,5.3348
2824,程先生/nr,1,1,1,0,5.3348
2825,冷下来/l,1,1,0,1,5.3348
2826,再者/c,1,1,0,1,5.3348
2827,情热/n,1,1,1,0,5.3348
2828,刘兰芝/nr,1,1,0,1,5.3348
2829,钢枪/n,1,1,0,1,5.3348
2830,吴茶清/nr,1,1,1,0,5.3348
2831,能克服/n,1,1,1,0,5.3348
2832,挫伤/v,1,1,0,1,5.3348
2833,凡伦丁/nr,1,1,1,0,5.3348
2834,初二/t,1,1,1,0,5.3348
2835,的町/ns,1,1,1,0,5.3348
2836,席面/n,1,1,1,0,5.3348
2837,好哇/ns,1,1,0,1,5.3348
2838,达来/v,1,1,0,1,5.3348
2839,侦查/v,1,1,1,0,5.3348
2840,盛怒/nr,1,1,1,0,5.3348
2841,打呵欠/v,1,1,1,0,5.3348
2842,助教/n,1,1,1,0,5.3348
2843,不可一世/i,1,1,0,1,5.3348
2844,冻僵/v,1,1,0,1,5.3348
2845,眼窝/n,1,1,0,1,5.3348
2846,1966/m,1,1,1,0,5.3348
2847,瓷像/n,1,1,1,0,5.3348
2848,魔物/n,1,1,1,0,5.3348
2849,小翠/nr,1,1,1,0,5.3348
2850,凄/a,1,1,0,1,5.3348
2851,领口/n,1,1,0,1,5.3348
2852,减低/v,1,1,0,1,5.3348
2853,在结构上/l,1,1,1,0,5.3348
2854,照说/v,1,1,0,1,5.3348
2855,热力/n,1,1,1,0,5.3348
2856,了作/v,1,1,0,1,5.3348
