Rank by t,Freq,Freq(L),Freq(R),t值,搭配词
5261,2,2,0,1.311634,半夜里/t
5262,2,1,1,1.311634,娘娘/n
5263,2,1,1,1.311634,负责/v
5264,2,0,2,1.311634,镜/ng
5265,2,1,1,1.311634,白兰地/nz
5266,2,0,2,1.311634,涌出/v
5267,2,2,0,1.311634,舜/g
5268,2,0,2,1.311634,计算/v
5269,2,2,0,1.311634,有天/r
5270,2,2,0,1.311634,真是太/nr
5271,2,1,1,1.311634,吵/v
5272,2,1,1,1.311634,幻觉/n
5273,2,0,2,1.311634,旋律/n
5274,2,1,1,1.311634,愈来愈/d
5275,2,2,0,1.311634,钩/n
5276,2,1,1,1.311634,捕捉/v
5277,2,0,2,1.311634,背心/n
5278,2,2,0,1.311634,植物/n
5279,2,2,0,1.311634,光荣/nr
5280,2,0,2,1.311634,窜/v
5281,2,2,0,1.311634,立夫/nr
5282,2,1,1,1.311634,双方/n
5283,2,2,0,1.311634,哈哈笑/nr
5284,2,1,1,1.311634,友人/n
5285,2,2,0,1.311634,发怔/v
5286,2,1,1,1.311634,瓦尔特/nrt
5287,2,2,0,1.311634,十点/m
5288,2,0,2,1.311634,兴冲冲/z
5289,2,1,1,1.311634,聚精会神/n
5290,2,0,2,1.311634,艾/nr
5291,2,1,1,1.311634,低垂/v
5292,2,1,1,1.311634,阁/ng
5293,2,2,0,1.311634,莱/ns
5294,2,1,1,1.311634,心不在焉/i
5295,2,2,0,1.311634,西莉亚/nr
5296,2,2,0,1.311634,蒂埃/nrt
5297,2,1,1,1.311634,落入/v
5298,2,1,1,1.311634,锐利/a
5299,2,1,1,1.311634,党/n
5300,2,0,2,1.311634,具有/v
5301,2,2,0,1.311634,外衣/n
5302,2,0,2,1.311634,鼻尖/n
5303,2,0,2,1.311634,那件事/l
5304,2,2,0,1.311634,蓝/nr
5305,2,2,0,1.311634,人才/n
5306,2,1,1,1.311634,岳锐/nr
5307,2,2,0,1.311634,武器/n
5308,2,1,1,1.311634,一丈/m
5309,2,1,1,1.311634,判断/v
5310,2,1,1,1.311634,县城/n
5311,2,0,2,1.311634,劈/v
5312,2,1,1,1.311634,不止/v
5313,2,0,2,1.311634,林佩/nr
5314,2,1,1,1.311634,全城/n
5315,2,1,1,1.311634,十天/m
5316,2,0,2,1.311634,昏/v
5317,2,2,0,1.311634,这番话/n
5318,2,2,0,1.311634,请求/v
5319,2,0,2,1.311634,清澈/a
5320,2,2,0,1.311634,久已/d
5321,2,0,2,1.311634,贞/nr
5322,2,2,0,1.311634,棉被/n
5323,2,1,1,1.311634,总督/n
5324,2,2,0,1.311634,狮子/n
5325,2,2,0,1.311634,下落/v
5326,2,0,2,1.311634,腼腆/a
5327,2,2,0,1.311634,老年人/n
5328,2,1,1,1.311634,教员/n
5329,2,1,1,1.311634,消散/v
5330,2,0,2,1.311634,村/zg
5331,2,2,0,1.311634,混蛋/n
5332,2,2,0,1.311634,战事/n
5333,2,2,0,1.311634,流苏/v
5334,2,2,0,1.311634,马丁/nr
5335,2,1,1,1.311634,熟识/v
5336,2,0,2,1.311634,瓶子/n
5337,2,2,0,1.311634,乐趣/a
5338,2,1,1,1.311634,成熟/a
5339,2,1,1,1.311634,和蔼/nr
5340,2,0,2,1.311634,关怀/nr
5341,2,0,2,1.311634,同事/n
5342,2,2,0,1.311634,蝉声/n
5343,2,0,2,1.311634,操/v
5344,2,2,0,1.311634,炉子/n
5345,2,2,0,1.311634,林先生/nr
5346,2,0,2,1.311634,捅/v
5347,2,0,2,1.311634,肩/n
5348,2,1,1,1.311634,奔来/v
5349,2,2,0,1.311634,猎人/n
5350,2,0,2,1.311634,昏迷/v
5351,2,1,1,1.311634,夹杂着/v
5352,2,2,0,1.311634,特殊/a
5353,2,2,0,1.311634,为止/v
5354,2,0,2,1.311634,雷声/nr
5355,2,2,0,1.311634,服务/vn
5356,2,1,1,1.311634,一切都是/i
5357,2,2,0,1.311634,干么/d
5358,2,0,2,1.311634,嘤/o
5359,2,2,0,1.311634,说法/v
5360,2,1,1,1.311634,地走了/l
5361,2,0,2,1.311634,圆圆/n
5362,2,2,0,1.311634,李蕙芳/nr
5363,2,1,1,1.311634,瘦长/n
5364,2,2,0,1.311634,安娥/ns
5365,2,2,0,1.311634,写作/v
5366,2,0,2,1.311634,黑黝黝/z
5367,2,0,2,1.311634,悄然/d
5368,2,1,1,1.311634,乳房/n
5369,2,1,1,1.311634,坐立不安/i
5370,2,2,0,1.311634,江醉章/nr
5371,2,2,0,1.311634,李卫公/nr
5372,2,2,0,1.311634,悲怆/a
5373,2,1,1,1.311634,弄堂/n
5374,2,1,1,1.311634,全家/n
5375,2,2,0,1.311634,情夫/n
5376,2,1,1,1.311634,冷冰冰/nr
5377,2,2,0,1.311634,吹灭/v
5378,2,1,1,1.311634,佐山/ns
5379,2,0,2,1.311634,艺术/n
5380,2,1,1,1.311634,过夜/t
5381,2,1,1,1.311634,屋中/s
5382,2,0,2,1.311634,巴克斯/nr
5383,2,1,1,1.311634,村长/n
5384,2,1,1,1.311634,带子/n
5385,2,1,1,1.311634,庄之蝶/nr
5386,2,0,2,1.311634,建议/n
5387,2,0,2,1.311634,一站/m
5388,2,0,2,1.311634,一大群/m
5389,2,1,1,1.311634,忏悔/v
5390,2,1,1,1.311634,林子/nr
5391,2,0,2,1.311634,汉口/ns
5392,2,1,1,1.311634,君/nz
5393,2,0,2,1.311634,思念/n
5394,2,0,2,1.311634,急匆匆/z
5395,2,2,0,1.311634,西里/s
5396,2,0,2,1.311634,郭/nr
5397,2,2,0,1.311634,一瞬/t
5398,2,1,1,1.311634,何苦/d
5399,2,2,0,1.311634,对此/d
5400,2,2,0,1.311634,夜半/t
5401,2,2,0,1.311634,调查/vn
5402,2,1,1,1.311634,李靖/nr
5403,2,2,0,1.311634,玻璃花/n
5404,2,2,0,1.311634,数/m
5405,2,1,1,1.311634,深绘/v
5406,2,2,0,1.311634,密司/n
5407,2,0,2,1.311634,黄/n
5408,2,2,0,1.311634,临走/v
5409,2,1,1,1.311634,镜头/n
5410,2,1,1,1.311634,苦闷/a
5411,2,1,1,1.311634,霍尔/nr
5412,2,1,1,1.311634,良/a
5413,2,1,1,1.311634,鲁/nr
5414,2,0,2,1.311634,我家/r
5415,2,0,2,1.311634,找出/v
5416,2,1,1,1.311634,该不该/v
5417,2,1,1,1.311634,拉开/v
5418,2,2,0,1.311634,味/ng
5419,2,2,0,1.311634,写字/n
5420,2,2,0,1.311634,上街/ns
5421,2,1,1,1.311634,宝庆/nr
5422,2,1,1,1.311634,闪闪/z
5423,2,2,0,1.311634,祸/n
5424,2,0,2,1.311634,揭/v
5425,2,0,2,1.311634,撞见/v
5426,2,1,1,1.311634,衰老/a
5427,3,0,3,1.299311,除了/p
5428,3,0,3,1.299311,丢/v
5429,3,1,2,1.299311,仍旧/d
5430,3,0,3,1.299311,每个/r
5431,4,1,3,1.298830,连/u
5432,2,1,1,1.294537,一大堆/m
5433,2,2,0,1.294537,高高兴兴/ns
5434,2,0,2,1.294537,跌倒/v
5435,2,2,0,1.294537,香莲/nr
5436,2,1,1,1.294537,篱笆/n
5437,2,2,0,1.294537,笑意/n
5438,2,1,1,1.294537,顾客/nr
5439,2,2,0,1.294537,程度/n
5440,2,2,0,1.294537,处在/v
5441,2,2,0,1.294537,胡乱/n
5442,2,1,1,1.294537,醉意/v
5443,2,1,1,1.294537,一连串/n
5444,2,0,2,1.294537,一通/m
5445,2,0,2,1.294537,剧烈/a
5446,2,2,0,1.294537,飞舞/n
5447,2,2,0,1.294537,车门/n
5448,2,2,0,1.294537,一言不发/i
5449,2,1,1,1.294537,没等/l
5450,2,0,2,1.294537,轻快/d
5451,2,2,0,1.294537,角/n
5452,2,2,0,1.294537,宽恕/v
5453,2,0,2,1.294537,陈清/nr
5454,2,1,1,1.294537,正像/v
5455,2,0,2,1.294537,害臊/a
5456,2,1,1,1.294537,总统/n
5457,2,2,0,1.294537,琢磨/v
5458,2,2,0,1.294537,飞去/v
5459,2,0,2,1.294537,悄悄/z
5460,2,1,1,1.294537,白云/nr
5461,2,0,2,1.294537,杭州/ns
5462,2,1,1,1.294537,疑问/v
5463,2,2,0,1.294537,掌声/n
5464,2,0,2,1.294537,心灵/n
5465,2,2,0,1.294537,事件/n
5466,2,1,1,1.294537,落下来/l
5467,2,1,1,1.294537,降/v
5468,2,1,1,1.294537,当地/s
5469,2,1,1,1.294537,抵/v
5470,2,2,0,1.294537,揩/v
5471,2,2,0,1.294537,靴子/n
5472,2,1,1,1.294537,动静/n
5473,2,0,2,1.294537,奇特/nz
5474,2,0,2,1.294537,传说/n
5475,2,0,2,1.294537,长长地/z
5476,2,0,2,1.294537,静英/nr
5477,2,0,2,1.294537,空荡荡/z
5478,2,2,0,1.294537,老寿星/nr
5479,2,1,1,1.294537,仰望/v
5480,2,1,1,1.294537,示意/v
5481,2,0,2,1.294537,桨/n
5482,2,0,2,1.294537,收起/v
5483,2,1,1,1.294537,夸张/v
5484,2,2,0,1.294537,礼子/n
5485,2,1,1,1.294537,六/m
5486,2,0,2,1.294537,全体/n
5487,2,1,1,1.294537,愁/v
5488,2,1,1,1.294537,奔/v
5489,2,1,1,1.294537,电视/n
5490,2,1,1,1.294537,浑身上下/l
5491,2,2,0,1.294537,胃/n
5492,2,1,1,1.294537,难怪/d
5493,2,0,2,1.294537,格外/d
5494,2,0,2,1.294537,分手/v
5495,2,2,0,1.294537,恨不得/d
5496,2,1,1,1.294537,门/s
5497,2,0,2,1.294537,追上/v
5498,2,1,1,1.294537,心爱/n
5499,2,2,0,1.294537,姨太太/n
5500,2,2,0,1.294537,颂/vg
5501,2,2,0,1.294537,幕/q
5502,2,0,2,1.294537,拾/v
5503,2,2,0,1.294537,师师/n
5504,2,1,1,1.294537,信来/v
5505,2,2,0,1.294537,写字台/n
5506,2,0,2,1.294537,弥漫/v
5507,2,1,1,1.294537,俨然/v
5508,2,1,1,1.294537,难看/v
5509,2,2,0,1.294537,长沙/ns
5510,2,2,0,1.294537,慌/v
5511,2,0,2,1.294537,魅力/n
5512,2,1,1,1.294537,有点像/v
5513,2,2,0,1.294537,海面/n
5514,2,0,2,1.294537,庭院/n
5515,2,2,0,1.294537,一时间/t
5516,2,2,0,1.294537,步/n
5517,2,2,0,1.294537,处分/n
5518,2,2,0,1.294537,此人/r
5519,2,2,0,1.294537,圣母/n
5520,2,1,1,1.294537,柱子/n
5521,2,1,1,1.294537,新闻/n
5522,2,1,1,1.294537,合/v
5523,2,0,2,1.294537,妻/n
5524,2,1,1,1.294537,动听/v
5525,2,1,1,1.294537,大臣/n
5526,2,2,0,1.294537,风声/n
5527,2,2,0,1.294537,夜间/t
5528,2,0,2,1.294537,簌簌/z
5529,2,1,1,1.294537,巴/ns
5530,2,2,0,1.294537,东张西望/nr
5531,2,2,0,1.294537,看得出/v
5532,2,0,2,1.294537,胡琴/nr
5533,2,0,2,1.294537,军号/n
5534,2,1,1,1.294537,修道院/nr
5535,2,2,0,1.294537,卢布/nr
5536,2,0,2,1.294537,库/n
5537,2,1,1,1.294537,嘎/o
5538,2,2,0,1.294537,生怕/v
5539,2,2,0,1.294537,紫衣/n
5540,2,2,0,1.294537,公主/n
5541,2,2,0,1.294537,马士英/nr
5542,2,2,0,1.294537,剧院/n
5543,2,1,1,1.294537,死尸/n
5544,2,1,1,1.294537,脚底/n
5545,2,2,0,1.294537,青白/n
5546,2,0,2,1.294537,坠/v
5547,2,2,0,1.294537,生平/n
5548,2,1,1,1.294537,清清楚楚/z
5549,2,1,1,1.294537,顺从/p
5550,2,2,0,1.294537,无奈/d
5551,2,2,0,1.294537,谎言/n
5552,2,1,1,1.294537,北/ns
5553,2,1,1,1.294537,捡起/v
5554,2,0,2,1.294537,颠倒/v
5555,2,1,1,1.294537,聊/v
5556,2,1,1,1.294537,赶上/d
5557,2,1,1,1.294537,越过/d
5558,2,0,2,1.294537,耸/vg
5559,2,2,0,1.294537,灯笼/n
5560,2,2,0,1.294537,风景/n
5561,2,1,1,1.294537,上身/v
5562,2,2,0,1.294537,中年/t
5563,2,1,1,1.294537,沮丧/a
5564,2,0,2,1.294537,鲜花/n
5565,2,0,2,1.294537,盒子/n
5566,2,0,2,1.294537,爱人/n
5567,2,1,1,1.294537,英雄/ns
5568,2,0,2,1.294537,劳/vn
5569,2,1,1,1.294537,类/q
5570,2,0,2,1.294537,相会/v
5571,2,0,2,1.294537,惶恐/a
5572,2,1,1,1.294537,配/v
5573,2,1,1,1.294537,玫瑰花/n
5574,2,0,2,1.294537,蓝色/n
5575,2,1,1,1.294537,昨天晚上/t
5576,2,2,0,1.294537,碧初/nr
5577,2,0,2,1.294537,现代/t
5578,2,0,2,1.294537,摆脱/v
5579,2,1,1,1.294537,葡萄酒/n
5580,2,0,2,1.294537,饭碗/n
5581,2,1,1,1.294537,拔/v
5582,2,1,1,1.294537,茶几/n
5583,2,0,2,1.294537,显/v
5584,3,1,2,1.285352,反而/c
5585,2,1,1,1.277440,件/zg
5586,2,2,0,1.277440,舔/v
5587,2,0,2,1.277440,车道/n
5588,2,0,2,1.277440,没人/v
5589,2,2,0,1.277440,艾玛/nr
5590,2,2,0,1.277440,搔/v
5591,2,0,2,1.277440,人站/n
5592,2,0,2,1.277440,时髦/nr
5593,2,0,2,1.277440,匆忙/z
5594,2,0,2,1.277440,老鼠/n
5595,2,2,0,1.277440,图画/n
5596,2,2,0,1.277440,静静的/z
5597,2,1,1,1.277440,玻璃窗/n
5598,2,0,2,1.277440,举人/n
5599,2,2,0,1.277440,结/n
5600,2,2,0,1.277440,更是/d
5601,2,0,2,1.277440,下雨/v
5602,2,2,0,1.277440,思路/n
5603,2,1,1,1.277440,送进/v
5604,2,0,2,1.277440,脚边/f
5605,2,2,0,1.277440,学堂/n
5606,2,0,2,1.277440,无端/n
5607,2,1,1,1.277440,评论/n
5608,2,0,2,1.277440,从小/d
5609,2,1,1,1.277440,大队/n
5610,2,1,1,1.277440,街角/n
5611,2,2,0,1.277440,乡/n
5612,2,2,0,1.277440,会儿/n
5613,2,0,2,1.277440,双脚/n
5614,2,1,1,1.277440,看不到/v
5615,2,2,0,1.277440,眼下/t
5616,2,1,1,1.277440,撕/v
5617,2,1,1,1.277440,臂/n
5618,2,1,1,1.277440,赞美/ns
5619,2,0,2,1.277440,手扶/b
5620,2,1,1,1.277440,关门/n
5621,2,0,2,1.277440,东方/s
5622,2,2,0,1.277440,男孩子/n
5623,2,2,0,1.277440,画家/n
5624,2,1,1,1.277440,撒谎/v
5625,2,2,0,1.277440,顾太太/nr
5626,2,2,0,1.277440,河堤/n
5627,2,2,0,1.277440,事物/n
5628,2,0,2,1.277440,单/n
5629,2,0,2,1.277440,珊/n
5630,2,1,1,1.277440,相片/n
5631,2,1,1,1.277440,吕/nr
5632,2,1,1,1.277440,淌/v
5633,2,1,1,1.277440,豆腐/n
5634,2,1,1,1.277440,舍不得/v
5635,2,1,1,1.277440,盘子/n
5636,2,0,2,1.277440,狂/d
5637,2,0,2,1.277440,墙边/s
5638,2,1,1,1.277440,调/v
5639,2,0,2,1.277440,犹如/v
5640,2,1,1,1.277440,信仰/n
5641,2,1,1,1.277440,血色/n
5642,2,1,1,1.277440,热心/n
5643,2,1,1,1.277440,立在/d
5644,2,2,0,1.277440,狄恩/nr
5645,2,1,1,1.277440,驴/n
5646,2,2,0,1.277440,诺维奇/nrt
5647,2,0,2,1.277440,关切/v
5648,2,0,2,1.277440,一大跳/i
5649,2,2,0,1.277440,基思/n
5650,2,1,1,1.277440,站长/v
5651,2,1,1,1.277440,阳台/n
5652,2,0,2,1.277440,琴声/n
5653,2,0,2,1.277440,实际上/d
5654,2,2,0,1.277440,狼狈/an
5655,2,2,0,1.277440,小弟/n
5656,2,2,0,1.277440,晚餐/n
5657,2,2,0,1.277440,姚/nr
5658,2,1,1,1.277440,青草/n
5659,2,1,1,1.277440,另一只/c
5660,2,2,0,1.277440,数目/n
5661,2,1,1,1.277440,翻身/v
5662,2,0,2,1.277440,格格/n
5663,2,2,0,1.277440,乔治/nr
5664,2,1,1,1.277440,胆子/n
5665,2,1,1,1.277440,阿非/ns
5666,2,0,2,1.277440,失声/v
5667,2,1,1,1.277440,堵/v
5668,2,1,1,1.277440,礼物/n
5669,2,1,1,1.277440,在场/v
5670,2,0,2,1.277440,阁楼/n
5671,2,2,0,1.277440,阿兰/ns
5672,2,1,1,1.277440,开了门/l
5673,2,1,1,1.277440,腮/n
5674,2,2,0,1.277440,罗兰/ns
5675,2,2,0,1.277440,苹果/n
5676,2,0,2,1.277440,怜惜/v
5677,2,0,2,1.277440,银行/n
5678,2,2,0,1.277440,解除/v
5679,2,1,1,1.277440,辩论/n
5680,2,1,1,1.277440,世上/s
5681,2,1,1,1.277440,生日/t
5682,2,0,2,1.277440,照样/d
5683,2,2,0,1.277440,趴在/v
5684,2,0,2,1.277440,块/zg
5685,2,0,2,1.277440,问问/n
5686,2,1,1,1.277440,大师/n
5687,2,1,1,1.277440,形容/n
5688,2,0,2,1.277440,懊恼/v
5689,2,1,1,1.277440,戈珊/nrt
5690,2,0,2,1.277440,贴着/v
5691,2,1,1,1.277440,场面/n
5692,2,0,2,1.277440,照着/v
5693,2,2,0,1.277440,滚动/v
5694,2,0,2,1.277440,改口/vn
5695,3,2,1,1.271392,挤/v
5696,3,3,0,1.271392,幸福/a
5697,3,2,1,1.271392,漂亮/a
5698,3,0,3,1.271392,派/v
5699,3,1,2,1.271392,敢/v
5700,2,0,2,1.260344,冲着/p
5701,2,1,1,1.260344,围/v
5702,2,1,1,1.260344,摸索/v
5703,2,2,0,1.260344,决不/d
5704,2,1,1,1.260344,苍蝇/n
5705,2,0,2,1.260344,欢呼/v
5706,2,0,2,1.260344,传单/n
5707,2,1,1,1.260344,李子/nr
5708,2,2,0,1.260344,八/m
5709,2,1,1,1.260344,宁静/nr
5710,2,0,2,1.260344,禁不住/v
5711,2,0,2,1.260344,慌乱/a
5712,2,2,0,1.260344,进屋/v
5713,2,1,1,1.260344,无可/v
5714,2,1,1,1.260344,林中/s
5715,2,2,0,1.260344,脸庞/n
5716,2,2,0,1.260344,巷子/n
5717,2,2,0,1.260344,尼克/nrt
5718,2,2,0,1.260344,溜达/v
5719,2,1,1,1.260344,鸡/n
5720,2,2,0,1.260344,观看/v
5721,2,0,2,1.260344,铺子/n
5722,2,2,0,1.260344,各处/r
5723,2,2,0,1.260344,母鸡/n
5724,2,1,1,1.260344,袋子/n
5725,2,0,2,1.260344,支/v
5726,2,2,0,1.260344,毫不/d
5727,2,0,2,1.260344,食物/n
5728,2,2,0,1.260344,柳/n
5729,2,2,0,1.260344,小事/n
5730,2,2,0,1.260344,贾/nr
5731,2,1,1,1.260344,珠子/n
5732,2,1,1,1.260344,望望/v
5733,2,1,1,1.260344,转眼/v
5734,2,2,0,1.260344,窗下/s
5735,2,2,0,1.260344,小子/n
5736,2,1,1,1.260344,歌唱/n
5737,2,2,0,1.260344,史循/nr
5738,2,1,1,1.260344,女佣/n
5739,2,2,0,1.260344,娃娃/n
5740,2,1,1,1.260344,良心/a
5741,2,1,1,1.260344,她家/r
5742,2,0,2,1.260344,坐到/v
5743,2,0,2,1.260344,剪/v
5744,2,0,2,1.260344,摊开/v
5745,2,0,2,1.260344,隆隆/o
5746,2,2,0,1.260344,鞭子/n
5747,2,1,1,1.260344,观众/n
5748,2,1,1,1.260344,黄绢/nr
5749,2,1,1,1.260344,洗澡/v
5750,2,2,0,1.260344,往常/d
5751,2,1,1,1.260344,那根/mq
5752,2,1,1,1.260344,嫉妒/v
5753,2,1,1,1.260344,纳撒/nrt
5754,2,0,2,1.260344,法/j
5755,2,1,1,1.260344,小河/nr
5756,2,1,1,1.260344,双臂/n
5757,2,0,2,1.260344,吊/v
5758,2,0,2,1.260344,听出/v
5759,2,1,1,1.260344,逼近/v
5760,2,1,1,1.260344,冰凉/z
5761,2,1,1,1.260344,布满/nr
5762,2,1,1,1.260344,叫唤/v
5763,2,1,1,1.260344,积雪/n
5764,2,1,1,1.260344,看书/v
5765,2,2,0,1.260344,盘旋/v
5766,2,0,2,1.260344,盯住/v
5767,2,1,1,1.260344,车厢/n
5768,2,0,2,1.260344,订婚/v
5769,2,2,0,1.260344,彼得/nrt
5770,2,1,1,1.260344,乌黑/ns
5771,2,1,1,1.260344,米/m
5772,2,1,1,1.260344,付/v
5773,2,2,0,1.260344,多谢/nrt
5774,2,1,1,1.260344,按住/v
5775,2,0,2,1.260344,空地/n
5776,2,0,2,1.260344,强迫/a
5777,2,1,1,1.260344,律师/n
5778,2,0,2,1.260344,慌忙/ad
5779,2,1,1,1.260344,久久/d
5780,2,0,2,1.260344,恶狠狠/z
5781,2,1,1,1.260344,佐里恩/nrt
5782,2,0,2,1.260344,志/n
5783,2,2,0,1.260344,不忍/v
5784,2,1,1,1.260344,这点/mq
5785,2,0,2,1.260344,踢/v
5786,2,1,1,1.260344,木板/n
5787,2,0,2,1.260344,慌/a
5788,2,2,0,1.260344,舞/v
5789,2,0,2,1.260344,扬起/v
5790,2,2,0,1.260344,赵大明/nr
5791,3,2,1,1.257433,飞/v
5792,3,1,2,1.243474,敌人/n
5793,3,1,2,1.243474,一副/m
5794,3,0,3,1.243474,恐怕/d
5795,2,0,2,1.243247,太冲/nr
5796,2,1,1,1.243247,抱歉/v
5797,2,1,1,1.243247,线/n
5798,2,0,2,1.243247,小径/n
5799,2,0,2,1.243247,一株/m
5800,2,1,1,1.243247,雪茄/n
5801,2,0,2,1.243247,地道/n
5802,2,0,2,1.243247,反/zg
5803,2,1,1,1.243247,指点/n
5804,2,1,1,1.243247,一部分/m
5805,2,1,1,1.243247,主教/n
5806,2,2,0,1.243247,出头/v
5807,2,0,2,1.243247,好多/m
5808,2,1,1,1.243247,无可奈何/i
5809,2,0,2,1.243247,望见/v
5810,2,1,1,1.243247,包袱/n
5811,2,2,0,1.243247,想不出/v
5812,2,2,0,1.243247,读者/n
5813,2,2,0,1.243247,微风/n
5814,2,1,1,1.243247,再度/d
5815,2,0,2,1.243247,瓦尔/nrt
5816,2,1,1,1.243247,床沿/n
5817,2,0,2,1.243247,决/v
5818,2,1,1,1.243247,红/n
5819,2,2,0,1.243247,点心/v
5820,2,1,1,1.243247,光彩/n
5821,2,2,0,1.243247,老大/a
5822,2,1,1,1.243247,铺/v
5823,2,0,2,1.243247,亲自/d
5824,2,0,2,1.243247,动弹/n
5825,2,2,0,1.243247,哪一天/r
5826,2,2,0,1.243247,难为情/l
5827,2,0,2,1.243247,干脆/d
5828,2,1,1,1.243247,绿/a
5829,2,0,2,1.243247,笑/n
5830,2,2,0,1.243247,表演/v
5831,2,0,2,1.243247,竟是/d
5832,2,1,1,1.243247,牺牲/v
5833,2,0,2,1.243247,有力/n
5834,2,2,0,1.243247,额头/n
5835,2,2,0,1.243247,份/q
5836,2,0,2,1.243247,能力/n
5837,2,1,1,1.243247,冉阿让/nr
5838,2,1,1,1.243247,转动/v
5839,2,0,2,1.243247,深沉/a
5840,2,2,0,1.243247,鸟孩/n
5841,2,1,1,1.243247,森林/n
5842,2,2,0,1.243247,香/a
5843,2,0,2,1.243247,番/q
5844,2,1,1,1.243247,意见/n
5845,2,0,2,1.243247,咽/v
5846,2,1,1,1.243247,印度/ns
5847,2,1,1,1.243247,聚集/v
5848,2,2,0,1.243247,伤害/a
5849,2,0,2,1.243247,舌头/n
5850,2,1,1,1.243247,碰见/v
5851,2,1,1,1.243247,破坏/v
5852,2,0,2,1.243247,寄来/v
5853,2,1,1,1.243247,对象/n
5854,2,1,1,1.243247,称赞/v
5855,2,2,0,1.243247,老人家/n
5856,2,2,0,1.243247,来往/v
5857,2,1,1,1.243247,颇为/v
5858,2,2,0,1.243247,招待/v
5859,2,2,0,1.243247,嫂子/n
5860,2,1,1,1.243247,反对/d
5861,2,0,2,1.243247,约会/n
5862,2,2,0,1.243247,维斯特/nrt
5863,2,2,0,1.243247,心理/n
5864,2,0,2,1.243247,说不出来/l
5865,2,1,1,1.243247,无声/d
5866,2,0,2,1.243247,拂/v
5867,2,0,2,1.243247,接连/v
5868,2,0,2,1.243247,暴露/v
5869,3,2,1,1.229514,旧/a
5870,2,1,1,1.226151,挖/v
5871,2,1,1,1.226151,红色/n
5872,2,1,1,1.226151,撑/v
5873,2,0,2,1.226151,挨着/v
5874,2,1,1,1.226151,年龄/n
5875,2,0,2,1.226151,雪花/n
5876,2,2,0,1.226151,好容易/l
5877,2,1,1,1.226151,张碧秀/nr
5878,2,0,2,1.226151,膝盖/n
5879,2,1,1,1.226151,忙碌/a
5880,2,0,2,1.226151,眼角/n
5881,2,1,1,1.226151,尴尬/a
5882,2,2,0,1.226151,艰难/a
5883,2,0,2,1.226151,伴/v
5884,2,0,2,1.226151,借着/p
5885,2,1,1,1.226151,老子/n
5886,2,1,1,1.226151,味儿/n
5887,2,2,0,1.226151,叔叔/n
5888,2,1,1,1.226151,皇帝/n
5889,2,1,1,1.226151,话语/n
5890,2,0,2,1.226151,怪/a
5891,2,1,1,1.226151,小手/n
5892,2,0,2,1.226151,手势/n
5893,2,1,1,1.226151,那双/r
5894,2,2,0,1.226151,徐/nr
5895,2,0,2,1.226151,无限/v
5896,2,1,1,1.226151,材料/n
5897,2,0,2,1.226151,仰/v
5898,2,1,1,1.226151,担任/v
5899,2,2,0,1.226151,欣赏/v
5900,2,1,1,1.226151,必要/d
5901,2,2,0,1.226151,登上/v
5902,2,0,2,1.226151,伤/v
5903,2,2,0,1.226151,健康/a
5904,2,2,0,1.226151,来得及/v
5905,2,0,2,1.226151,自家/r
5906,2,1,1,1.226151,村子/n
5907,2,1,1,1.226151,宽/a
5908,2,2,0,1.226151,免得/v
5909,2,1,1,1.226151,跑出去/l
5910,2,2,0,1.226151,杂志/n
5911,2,2,0,1.226151,楣/g
5912,2,1,1,1.226151,铁/n
5913,2,0,2,1.226151,玩笑/v
5914,2,2,0,1.226151,默默/d
5915,2,2,0,1.226151,两句话/l
5916,2,2,0,1.226151,一分钟/m
5917,2,2,0,1.226151,景色/n
5918,2,1,1,1.226151,无论如何/l
5919,2,1,1,1.226151,山顶/n
5920,2,2,0,1.226151,组织/v
5921,2,1,1,1.226151,惘然/z
5922,2,2,0,1.226151,政府/n
5923,2,2,0,1.226151,婉/a
5924,2,1,1,1.226151,惭愧/a
5925,2,1,1,1.226151,费/v
5926,2,0,2,1.226151,地用/n
5927,2,1,1,1.226151,拿起/v
5928,2,1,1,1.226151,要死/v
5929,3,1,2,1.215555,醒/v
5930,3,1,2,1.215555,需要/v
5931,2,1,1,1.209054,眼镜/n
5932,2,1,1,1.209054,便宜/a
5933,2,0,2,1.209054,何必/d
5934,2,2,0,1.209054,联系/n
5935,2,0,2,1.209054,赶忙/d
5936,2,1,1,1.209054,哪怕/c
5937,2,1,1,1.209054,床边/n
5938,2,2,0,1.209054,图/n
5939,2,2,0,1.209054,秦震/nr
5940,2,0,2,1.209054,然/r
5941,2,2,0,1.209054,诧异/a
5942,2,0,2,1.209054,里头/f
5943,2,1,1,1.209054,抹/v
5944,2,1,1,1.209054,相反/v
5945,2,2,0,1.209054,乐/a
5946,2,0,2,1.209054,庙里/ns
5947,2,0,2,1.209054,他家/r
5948,2,1,1,1.209054,更好/d
5949,2,0,2,1.209054,疑心/n
5950,2,0,2,1.209054,集中/v
5951,2,0,2,1.209054,访问/v
5952,2,1,1,1.209054,要紧/v
5953,2,1,1,1.209054,蒙/v
5954,2,0,2,1.209054,不理/v
5955,2,2,0,1.209054,天下/s
5956,2,1,1,1.209054,里边/f
5957,2,0,2,1.209054,偶尔/d
5958,2,1,1,1.209054,坟/n
5959,2,0,2,1.209054,秘书/n
5960,2,1,1,1.209054,英儿/nr
5961,2,1,1,1.209054,伦敦/ns
